id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
rng_543_1,"    @Test
    void testFactorialThrowsWhenNegative_1_oe() {
        Assertions.assertThrows(IndexOutOfBoundsException.class, () -> InternalUtils.factorial(-1));
    }
",InternalUtilsTest::testFactorialThrowsWhenNegative_1_oe,org.apache.commons.rng.sampling.distribution.InternalUtils,factorial(int n),"/**
     * @param n Argument.
     * @return {@code n!}
     * @throws IndexOutOfBoundsException if the result is too large to be represented
     * by a {@code long} (i.e. if {@code n > 20}), or {@code n} is negative.
     */","static long factorial(int n)  {
        return FACTORIALS[n];
    }"
rng_544_1,"    @Test
    void testFactorialThrowsWhenNotRepresentableAsLong_1_oe() {
        Assertions.assertThrows(IndexOutOfBoundsException.class, () -> InternalUtils.factorial(MAX_REPRESENTABLE + 1));
    }
",InternalUtilsTest::testFactorialThrowsWhenNotRepresentableAsLong_1_oe,org.apache.commons.rng.sampling.distribution.InternalUtils,factorial(int n),"/**
     * @param n Argument.
     * @return {@code n!}
     * @throws IndexOutOfBoundsException if the result is too large to be represented
     * by a {@code long} (i.e. if {@code n > 20}), or {@code n} is negative.
     */","static long factorial(int n)  {
        return FACTORIALS[n];
    }"
rng_548_1,"    @Test
    void testLogFactorialThrowsWhenNegative_1_oe() {
        Assertions.assertThrows(IndexOutOfBoundsException.class, () -> FactorialLog.create().value(-1));
    }
",InternalUtilsTest::testLogFactorialThrowsWhenNegative_1_oe,org.apache.commons.rng.sampling.distribution.InternalUtils.FactorialLog,value(final int n),"/**
         * Computes {@code log(n!)}.
         *
         * @param n Argument.
         * @return {@code log(n!)}.
         * @throws IndexOutOfBoundsException if {@code numValues < 0}.
         */","public double value(final int n) {
            // Use cache of precomputed values.
            if (n < logFactorials.length) {
                return logFactorials[n];
            }

            // Use cache of precomputed factorial values.
            if (n < FACTORIALS.length) {
                return Math.log(FACTORIALS[n]);
            }

            // Delegate.
            return InternalGamma.logGamma(n + 1.0);
        }"
rng_549_1,"    @Test
    void testLogFactorialWithCacheThrowsWhenNegative_1_oe() {
        Assertions.assertThrows(NegativeArraySizeException.class, () -> FactorialLog.create().withCache(-1));
    }
",InternalUtilsTest::testLogFactorialWithCacheThrowsWhenNegative_1_oe,org.apache.commons.rng.sampling.distribution.InternalUtils.FactorialLog,withCache(final int cacheSize),"/**
         * Creates an instance with the specified cache size.
         *
         * @param cacheSize Number of precomputed values of the function.
         * @return a new instance where {@code cacheSize} values have been
         * precomputed.
         * @throws IllegalArgumentException if {@code n < 0}.
         */","public FactorialLog withCache(final int cacheSize) {
            return new FactorialLog(cacheSize, logFactorials);
        }"
rng_550_1,"    @Test
    void testConstructorThrowsWithNegativeScale_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = ZigguratSampler.NormalizedGaussian.of(rng);
         double scale = -1e-6;
         double shape = 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> LogNormalSampler.of(gauss, scale, shape));
    }
",LogNormalSamplerTest::testConstructorThrowsWithNegativeScale_1_oe,org.apache.commons.rng.sampling.distribution.LogNormalSampler,"of(NormalizedGaussianSampler gaussian,
                                                  double scale,
                                                  double shape)","/**
     * Create a new log-normal distribution sampler.
     *
     * <p>Note: The shared-state functionality is available if the {@link NormalizedGaussianSampler}
     * is a {@link org.apache.commons.rng.sampling.SharedStateSampler SharedStateSampler}.
     * Otherwise a run-time exception will be thrown when the sampler is used to share state.</p>
     *
     * @param gaussian N(0,1) generator.
     * @param scale Scale of the log-normal distribution.
     * @param shape Shape of the log-normal distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code scale < 0} or {@code shape <= 0}.
     * @see #withUniformRandomProvider(UniformRandomProvider)
     * @since 1.3
     */","public static SharedStateContinuousSampler of(NormalizedGaussianSampler gaussian,
                                                  double scale,
                                                  double shape) {
        return new LogNormalSampler(gaussian, scale, shape);
    }"
rng_551_1,"    @Test
    void testConstructorThrowsWithZeroShape_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = ZigguratSampler.NormalizedGaussian.of(rng);
         double scale = 1;
         double shape = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> LogNormalSampler.of(gauss, scale, shape));
    }
",LogNormalSamplerTest::testConstructorThrowsWithZeroShape_1_oe,org.apache.commons.rng.sampling.distribution.LogNormalSampler,"of(NormalizedGaussianSampler gaussian,
                                                  double scale,
                                                  double shape)","/**
     * Create a new log-normal distribution sampler.
     *
     * <p>Note: The shared-state functionality is available if the {@link NormalizedGaussianSampler}
     * is a {@link org.apache.commons.rng.sampling.SharedStateSampler SharedStateSampler}.
     * Otherwise a run-time exception will be thrown when the sampler is used to share state.</p>
     *
     * @param gaussian N(0,1) generator.
     * @param scale Scale of the log-normal distribution.
     * @param shape Shape of the log-normal distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code scale < 0} or {@code shape <= 0}.
     * @see #withUniformRandomProvider(UniformRandomProvider)
     * @since 1.3
     */","public static SharedStateContinuousSampler of(NormalizedGaussianSampler gaussian,
                                                  double scale,
                                                  double shape) {
        return new LogNormalSampler(gaussian, scale, shape);
    }"
rng_553_1,"    @Test
    void testSharedStateSamplerThrowsIfUnderlyingSamplerDoesNotShareState_1_oe() {
         UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = new NormalizedGaussianSampler() {
            @Override
            public double sample() {
                return 0;
            }
        };
         double scale = 1.23;
         double shape = 4.56;
         SharedStateContinuousSampler sampler1 =
            LogNormalSampler.of(gauss, scale, shape);
        Assertions.assertThrows(UnsupportedOperationException.class, () -> sampler1.withUniformRandomProvider(rng2));
    }
",LogNormalSamplerTest::testSharedStateSamplerThrowsIfUnderlyingSamplerDoesNotShareState_1_oe,org.apache.commons.rng.sampling.CollectionSampler,withUniformRandomProvider(UniformRandomProvider rng),"/**
     * {@inheritDoc}
     *
     * @since 1.3
     */","@Override
    public CollectionSampler<T> withUniformRandomProvider(UniformRandomProvider rng) {
        return new CollectionSampler<>(rng, this);
    }"
rng_554_1,"    @Test
    void testSharedStateSamplerThrowsIfUnderlyingSamplerReturnsWrongSharedState_1_oe() {
         UniformRandomProvider rng2 = RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = new BadSharedStateNormalizedGaussianSampler();
         double scale = 1.23;
         double shape = 4.56;
         SharedStateContinuousSampler sampler1 =
            LogNormalSampler.of(gauss, scale, shape);
        Assertions.assertThrows(UnsupportedOperationException.class, () -> sampler1.withUniformRandomProvider(rng2));
    }
",LogNormalSamplerTest::testSharedStateSamplerThrowsIfUnderlyingSamplerReturnsWrongSharedState_1_oe,org.apache.commons.rng.sampling.CollectionSampler,withUniformRandomProvider(UniformRandomProvider rng),"/**
     * {@inheritDoc}
     *
     * @since 1.3
     */","@Override
    public CollectionSampler<T> withUniformRandomProvider(UniformRandomProvider rng) {
        return new CollectionSampler<>(rng, this);
    }"
rng_555_1,"    @Test
    void testConstructorThrowsWithZeroStandardDeviation_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double mean = 1;
         double standardDeviation = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> new BoxMullerGaussianSampler(rng, mean, standardDeviation));
    }
",BoxMullerGaussianSamplerTest::testConstructorThrowsWithZeroStandardDeviation_1_oe,org.apache.commons.rng.simple.RandomSource,create(),"/**
     * Creates a random number generator with a random seed.
     *
     * <p>Usage example:</p>
     * <pre><code>
     *  UniformRandomProvider rng = RandomSource.MT.create();
     * </code></pre>
     * <p>or, if a {@link RestorableUniformRandomProvider ""save/restore""} functionality is needed,</p>
     * <pre><code>
     *  RestorableUniformRandomProvider rng = RandomSource.MT.create();
     * </code></pre>
     *
     * <p>This method will raise an exception if the generator requires arguments in addition
     * to a seed (e.g. {@link #TWO_CMRES_SELECT}).</p>
     *
     * @return the RNG.
     * @throws IllegalArgumentException if the generator requires arguments in addition
     * to a seed.
     *
     * @see #create(Object,Object[])
     * @since 1.4
     */","public RestorableUniformRandomProvider create() {
        return ProviderBuilder.create(getInternalIdentifier());
    }"
rng_557_1,"    @Test
    void testConstructorThrowsWithZeroAlpha_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double alpha = 0;
         double theta = 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> AhrensDieterMarsagliaTsangGammaSampler.of(rng, alpha, theta));
    }
",AhrensDieterMarsagliaTsangGammaSamplerTest::testConstructorThrowsWithZeroAlpha_1_oe,org.apache.commons.rng.sampling.distribution.AhrensDieterMarsagliaTsangGammaSampler,"of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double theta)","/**
     * Creates a new gamma distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Alpha parameter of the distribution (this is a shape parameter).
     * @param theta Theta parameter of the distribution (this is a scale parameter).
     * @return the sampler
     * @throws IllegalArgumentException if {@code alpha <= 0} or {@code theta <= 0}
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double theta) {
        // Each sampler should check the input arguments.
        return alpha < 1 ?
                new AhrensDieterGammaSampler(rng, alpha, theta) :
                new MarsagliaTsangGammaSampler(rng, alpha, theta);
    }"
rng_558_1,"    @Test
    void testConstructorThrowsWithZeroTheta_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double alpha = 1;
         double theta = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> AhrensDieterMarsagliaTsangGammaSampler.of(rng, alpha, theta));
    }
",AhrensDieterMarsagliaTsangGammaSamplerTest::testConstructorThrowsWithZeroTheta_1_oe,org.apache.commons.rng.sampling.distribution.AhrensDieterMarsagliaTsangGammaSampler,"of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double theta)","/**
     * Creates a new gamma distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Alpha parameter of the distribution (this is a shape parameter).
     * @param theta Theta parameter of the distribution (this is a scale parameter).
     * @return the sampler
     * @throws IllegalArgumentException if {@code alpha <= 0} or {@code theta <= 0}
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double theta) {
        // Each sampler should check the input arguments.
        return alpha < 1 ?
                new AhrensDieterGammaSampler(rng, alpha, theta) :
                new MarsagliaTsangGammaSampler(rng, alpha, theta);
    }"
rng_564_1,"    @Test
    void testProbabilityOfSuccessAboveOneThrows_1_oe() {
         UniformRandomProvider unusedRng = RandomSource.SPLIT_MIX_64.create(0L);
         double probabilityOfSuccess = Math.nextUp(1.0);
        Assertions.assertThrows(IllegalArgumentException.class, () -> GeometricSampler.of(unusedRng, probabilityOfSuccess));
    }
",GeometricSamplerTest::testProbabilityOfSuccessAboveOneThrows_1_oe,org.apache.commons.rng.sampling.distribution.GeometricSampler,"of(UniformRandomProvider rng,
                                                double probabilityOfSuccess)","/**
     * Creates a new geometric distribution sampler. The samples will be provided in the set
     * {@code k=[0, 1, 2, ...]} where {@code k} indicates the number of failures before the first
     * success.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param probabilityOfSuccess The probability of success.
     * @return the sampler
     * @throws IllegalArgumentException if {@code probabilityOfSuccess} is not in the range
     * {@code [0 < probabilityOfSuccess <= 1]})
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double probabilityOfSuccess) {
        if (probabilityOfSuccess <= 0 || probabilityOfSuccess > 1) {
            throw new IllegalArgumentException(
                ""Probability of success (p) must be in the range [0 < p <= 1]: "" +
                    probabilityOfSuccess);
        }
        return probabilityOfSuccess == 1 ?
            GeometricP1Sampler.INSTANCE :
            new GeometricExponentialSampler(rng, probabilityOfSuccess);
    }"
rng_565_1,"    @Test
    void testProbabilityOfSuccessIsZeroThrows_1_oe() {
         UniformRandomProvider unusedRng = RandomSource.SPLIT_MIX_64.create(0L);
         double probabilityOfSuccess = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> GeometricSampler.of(unusedRng, probabilityOfSuccess));
    }
",GeometricSamplerTest::testProbabilityOfSuccessIsZeroThrows_1_oe,org.apache.commons.rng.sampling.distribution.GeometricSampler,"of(UniformRandomProvider rng,
                                                double probabilityOfSuccess)","/**
     * Creates a new geometric distribution sampler. The samples will be provided in the set
     * {@code k=[0, 1, 2, ...]} where {@code k} indicates the number of failures before the first
     * success.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param probabilityOfSuccess The probability of success.
     * @return the sampler
     * @throws IllegalArgumentException if {@code probabilityOfSuccess} is not in the range
     * {@code [0 < probabilityOfSuccess <= 1]})
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                double probabilityOfSuccess) {
        if (probabilityOfSuccess <= 0 || probabilityOfSuccess > 1) {
            throw new IllegalArgumentException(
                ""Probability of success (p) must be in the range [0 < p <= 1]: "" +
                    probabilityOfSuccess);
        }
        return probabilityOfSuccess == 1 ?
            GeometricP1Sampler.INSTANCE :
            new GeometricExponentialSampler(rng, probabilityOfSuccess);
    }"
rng_567_1,"    @Test
    void testConstructorThrowsWithZeroNumberOfElements_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         int numberOfElements = 0;
         double exponent = 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> RejectionInversionZipfSampler.of(rng, numberOfElements, exponent));
    }
",RejectionInversionZipfSamplerTest::testConstructorThrowsWithZeroNumberOfElements_1_oe,org.apache.commons.rng.sampling.distribution.RejectionInversionZipfSampler,"of(UniformRandomProvider rng,
                                                int numberOfElements,
                                                double exponent)","/**
     * Creates a new Zipf distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param numberOfElements Number of elements.
     * @param exponent Exponent.
     * @return the sampler
     * @throws IllegalArgumentException if {@code numberOfElements <= 0} or
     * {@code exponent <= 0}.
     * @since 1.3
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                int numberOfElements,
                                                double exponent) {
        return new RejectionInversionZipfSampler(rng, numberOfElements, exponent);
    }"
rng_568_1,"    @Test
    void testConstructorThrowsWithZeroExponent_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         int numberOfElements = 1;
         double exponent = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> RejectionInversionZipfSampler.of(rng, numberOfElements, exponent));
    }
",RejectionInversionZipfSamplerTest::testConstructorThrowsWithZeroExponent_1_oe,org.apache.commons.rng.sampling.distribution.RejectionInversionZipfSampler,"of(UniformRandomProvider rng,
                                                int numberOfElements,
                                                double exponent)","/**
     * Creates a new Zipf distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param numberOfElements Number of elements.
     * @param exponent Exponent.
     * @return the sampler
     * @throws IllegalArgumentException if {@code numberOfElements <= 0} or
     * {@code exponent <= 0}.
     * @since 1.3
     */","public static SharedStateDiscreteSampler of(UniformRandomProvider rng,
                                                int numberOfElements,
                                                double exponent) {
        return new RejectionInversionZipfSampler(rng, numberOfElements, exponent);
    }"
rng_570_1,"    @Test
    void testConstructorThrowsWithZeroAlpha_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double alpha = 0;
         double beta = 1;
        Assertions.assertThrows(IllegalArgumentException.class, () -> ChengBetaSampler.of(rng, alpha, beta));
    }
",ChengBetaSamplerTest::testConstructorThrowsWithZeroAlpha_1_oe,org.apache.commons.rng.sampling.distribution.ChengBetaSampler,"of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double beta)","/**
     * Creates a new beta distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Distribution first shape parameter.
     * @param beta Distribution second shape parameter.
     * @return the sampler
     * @throws IllegalArgumentException if {@code alpha <= 0} or {@code beta <= 0}
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double beta) {
        if (alpha <= 0) {
            throw new IllegalArgumentException(""alpha is not strictly positive: "" + alpha);
        }
        if (beta <= 0) {
            throw new IllegalArgumentException(""beta is not strictly positive: "" + beta);
        }

        // Choose the algorithm.
        final double a = Math.min(alpha, beta);
        final double b = Math.max(alpha, beta);
        final boolean aIsAlphaShape = a == alpha;

        return a > 1 ?
            // BB algorithm
            new ChengBBBetaSampler(rng, aIsAlphaShape, a, b) :
            // The BC algorithm is deliberately invoked with reversed parameters
            // as the argument order is: max(alpha,beta), min(alpha,beta).
            // Also invert the 'a is alpha' flag.
            new ChengBCBetaSampler(rng, !aIsAlphaShape, b, a);
    }"
rng_571_1,"    @Test
    void testConstructorThrowsWithZeroBeta_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double alpha = 1;
         double beta = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> ChengBetaSampler.of(rng, alpha, beta));
    }
",ChengBetaSamplerTest::testConstructorThrowsWithZeroBeta_1_oe,org.apache.commons.rng.sampling.distribution.ChengBetaSampler,"of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double beta)","/**
     * Creates a new beta distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param alpha Distribution first shape parameter.
     * @param beta Distribution second shape parameter.
     * @return the sampler
     * @throws IllegalArgumentException if {@code alpha <= 0} or {@code beta <= 0}
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double alpha,
                                                  double beta) {
        if (alpha <= 0) {
            throw new IllegalArgumentException(""alpha is not strictly positive: "" + alpha);
        }
        if (beta <= 0) {
            throw new IllegalArgumentException(""beta is not strictly positive: "" + beta);
        }

        // Choose the algorithm.
        final double a = Math.min(alpha, beta);
        final double b = Math.max(alpha, beta);
        final boolean aIsAlphaShape = a == alpha;

        return a > 1 ?
            // BB algorithm
            new ChengBBBetaSampler(rng, aIsAlphaShape, a, b) :
            // The BC algorithm is deliberately invoked with reversed parameters
            // as the argument order is: max(alpha,beta), min(alpha,beta).
            // Also invert the 'a is alpha' flag.
            new ChengBCBetaSampler(rng, !aIsAlphaShape, b, a);
    }"
rng_573_1,"    @Test
    void testExponentialConstructorThrowsWithZeroMean_1_oe() {
         RestorableUniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0L);
         double mean = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> ZigguratSampler.Exponential.of(rng, mean));
    }
",ZigguratSamplerTest::testExponentialConstructorThrowsWithZeroMean_1_oe,org.apache.commons.rng.sampling.distribution.ZigguratSampler.Exponential,of(UniformRandomProvider rng),"/**
         * Create a new exponential sampler with {@code mean = 1}.
         *
         * @param rng Generator of uniformly distributed random numbers.
         * @return the sampler
         */","public static Exponential of(UniformRandomProvider rng) {
            return new Exponential(rng);
        }"
rng_578_1,"    @Test
    void testConstructorThrowsWithZeroMean_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         double mean = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> AhrensDieterExponentialSampler.of(rng, mean));
    }
",AhrensDieterExponentialSamplerTest::testConstructorThrowsWithZeroMean_1_oe,org.apache.commons.rng.sampling.distribution.AhrensDieterExponentialSampler,"of(UniformRandomProvider rng,
                                                  double mean)","/**
     * Create a new exponential distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param mean Mean of the distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code mean <= 0}
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double mean) {
        return new AhrensDieterExponentialSampler(rng, mean);
    }"
rng_583_1,"    @Test
    void testInvalidOpenIntervalThrows_1_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0);
        for ( double[] interval : new double[][] {
            // Opposite signs. Require two doubles inside the range.
            {-0.0, 0.0},
            {-0.0, Double.MIN_VALUE},
            {-0.0, Double.MIN_VALUE * 2},
            {-Double.MIN_VALUE, 0.0},
            {-Double.MIN_VALUE * 2, 0.0},
            {-Double.MIN_VALUE, Double.MIN_VALUE},
            // Same signs. Requires one double inside the range.
            // Same exponent
            {1.23, Math.nextUp(1.23)},
            {1.23, Math.nextUp(1.23)},
            // Different exponent
            {2.0, Math.nextDown(2.0)},
        }) {
             double low = interval[0];
             double high = interval[1];
            Assertions.assertThrows(IllegalArgumentException.class, () -> ContinuousUniformSampler.of(rng, low, high, true), () -> ""("" + low + "","" + high + "")"");
    }
    }
",ContinuousUniformSamplerTest::testInvalidOpenIntervalThrows_1_oe,org.apache.commons.rng.sampling.distribution.ContinuousUniformSampler,"of(UniformRandomProvider rng,
                                                  double lo,
                                                  double hi)","/**
     * Creates a new continuous uniform distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param lo Lower bound.
     * @param hi Higher bound.
     * @return the sampler
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double lo,
                                                  double hi) {
        return new ContinuousUniformSampler(rng, lo, hi);
    }"
rng_583_2,"    @Test
    void testInvalidOpenIntervalThrows_2_oe() {
         UniformRandomProvider rng = RandomSource.SPLIT_MIX_64.create(0);
        for ( double[] interval : new double[][] {
            // Opposite signs. Require two doubles inside the range.
            {-0.0, 0.0},
            {-0.0, Double.MIN_VALUE},
            {-0.0, Double.MIN_VALUE * 2},
            {-Double.MIN_VALUE, 0.0},
            {-Double.MIN_VALUE * 2, 0.0},
            {-Double.MIN_VALUE, Double.MIN_VALUE},
            // Same signs. Requires one double inside the range.
            // Same exponent
            {1.23, Math.nextUp(1.23)},
            {1.23, Math.nextUp(1.23)},
            // Different exponent
            {2.0, Math.nextDown(2.0)},
        }) {
             double low = interval[0];
             double high = interval[1];
            // removed other assertion
            Assertions.assertThrows(IllegalArgumentException.class, () -> ContinuousUniformSampler.of(rng, high, low, true), () -> ""("" + high + "","" + low + "")"");
    }
    }
",ContinuousUniformSamplerTest::testInvalidOpenIntervalThrows_2_oe,org.apache.commons.rng.sampling.distribution.ContinuousUniformSampler,"of(UniformRandomProvider rng,
                                                  double lo,
                                                  double hi)","/**
     * Creates a new continuous uniform distribution sampler.
     *
     * @param rng Generator of uniformly distributed random numbers.
     * @param lo Lower bound.
     * @param hi Higher bound.
     * @return the sampler
     * @since 1.3
     */","public static SharedStateContinuousSampler of(UniformRandomProvider rng,
                                                  double lo,
                                                  double hi) {
        return new ContinuousUniformSampler(rng, lo, hi);
    }"
rng_586_1,"    @Test
    void testConstructorThrowsWithZeroStandardDeviation_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = ZigguratSampler.NormalizedGaussian.of(rng);
         double mean = 1;
         double standardDeviation = 0;
        Assertions.assertThrows(IllegalArgumentException.class, () -> GaussianSampler.of(gauss, mean, standardDeviation));
    }
",GaussianSamplerTest::testConstructorThrowsWithZeroStandardDeviation_1_oe,org.apache.commons.rng.sampling.distribution.GaussianSampler,"of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation)","/**
     * Create a new normalised Gaussian sampler.
     *
     * <p>Note: The shared-state functionality is available if the {@link NormalizedGaussianSampler}
     * is a {@link org.apache.commons.rng.sampling.SharedStateSampler SharedStateSampler}.
     * Otherwise a run-time exception will be thrown when the sampler is used to share state.</p>
     *
     * @param normalized Generator of N(0,1) Gaussian distributed random numbers.
     * @param mean Mean of the Gaussian distribution.
     * @param standardDeviation Standard deviation of the Gaussian distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code standardDeviation <= 0} or is infinite;
     * or {@code mean} is infinite
     * @see #withUniformRandomProvider(UniformRandomProvider)
     * @since 1.3
     */","public static SharedStateContinuousSampler of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation) {
        return new GaussianSampler(normalized, mean, standardDeviation);
    }"
rng_587_1,"    @Test
    void testConstructorThrowsWithInfiniteStandardDeviation_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = new ZigguratNormalizedGaussianSampler(rng);
         double mean = 1;
         double standardDeviation = Double.POSITIVE_INFINITY;
        Assertions.assertThrows(IllegalArgumentException.class, () -> GaussianSampler.of(gauss, mean, standardDeviation));
    }
",GaussianSamplerTest::testConstructorThrowsWithInfiniteStandardDeviation_1_oe,org.apache.commons.rng.sampling.distribution.GaussianSampler,"of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation)","/**
     * Create a new normalised Gaussian sampler.
     *
     * <p>Note: The shared-state functionality is available if the {@link NormalizedGaussianSampler}
     * is a {@link org.apache.commons.rng.sampling.SharedStateSampler SharedStateSampler}.
     * Otherwise a run-time exception will be thrown when the sampler is used to share state.</p>
     *
     * @param normalized Generator of N(0,1) Gaussian distributed random numbers.
     * @param mean Mean of the Gaussian distribution.
     * @param standardDeviation Standard deviation of the Gaussian distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code standardDeviation <= 0} or is infinite;
     * or {@code mean} is infinite
     * @see #withUniformRandomProvider(UniformRandomProvider)
     * @since 1.3
     */","public static SharedStateContinuousSampler of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation) {
        return new GaussianSampler(normalized, mean, standardDeviation);
    }"
rng_588_1,"    @Test
    void testConstructorThrowsWithNaNStandardDeviation_1_oe() {
         RestorableUniformRandomProvider rng =
            RandomSource.SPLIT_MIX_64.create(0L);
         NormalizedGaussianSampler gauss = new ZigguratNormalizedGaussianSampler(rng);
         double mean = 1;
         double standardDeviation = Double.NaN;
        Assertions.assertThrows(IllegalArgumentException.class, () -> GaussianSampler.of(gauss, mean, standardDeviation));
    }
",GaussianSamplerTest::testConstructorThrowsWithNaNStandardDeviation_1_oe,org.apache.commons.rng.sampling.distribution.GaussianSampler,"of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation)","/**
     * Create a new normalised Gaussian sampler.
     *
     * <p>Note: The shared-state functionality is available if the {@link NormalizedGaussianSampler}
     * is a {@link org.apache.commons.rng.sampling.SharedStateSampler SharedStateSampler}.
     * Otherwise a run-time exception will be thrown when the sampler is used to share state.</p>
     *
     * @param normalized Generator of N(0,1) Gaussian distributed random numbers.
     * @param mean Mean of the Gaussian distribution.
     * @param standardDeviation Standard deviation of the Gaussian distribution.
     * @return the sampler
     * @throws IllegalArgumentException if {@code standardDeviation <= 0} or is infinite;
     * or {@code mean} is infinite
     * @see #withUniformRandomProvider(UniformRandomProvider)
     * @since 1.3
     */","public static SharedStateContinuousSampler of(NormalizedGaussianSampler normalized,
                                                  double mean,
                                                  double standardDeviation) {
        return new GaussianSampler(normalized, mean, standardDeviation);
    }"
