id,test_prefix,test_name,custom_assert_name,custom_assert_method,custom_assert_file
geom_1300_4,"    @Test
    void testReverse_4_oe() {
        // arrange
        final Vector2D start = Vector2D.of(1, 2);

        EuclideanTestUtils.permuteSkipZero(-4, 4, 1, (x, y) -> {
            final Vector2D end = Vector2D.of(x, y).add(start);

            final Segment seg = Lines.segmentFromPoints(start, end, TEST_PRECISION);

            // act
            final Segment rev = seg.reverse();

            // assert
            // removed other assertion

            // removed other assertion
            // removed other assertion

            EuclideanTestUtils.assertCoordinatesEqual(seg.getEndPoint(), rev.getStartPoint(), TEST_EPS);
    }
    }
",SegmentTest::testReverse_4_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1300_5,"    @Test
    void testReverse_5_oe() {
        // arrange
        final Vector2D start = Vector2D.of(1, 2);

        EuclideanTestUtils.permuteSkipZero(-4, 4, 1, (x, y) -> {
            final Vector2D end = Vector2D.of(x, y).add(start);

            final Segment seg = Lines.segmentFromPoints(start, end, TEST_PRECISION);

            // act
            final Segment rev = seg.reverse();

            // assert
            // removed other assertion

            // removed other assertion
            // removed other assertion

            // removed other assertion
            EuclideanTestUtils.assertCoordinatesEqual(seg.getStartPoint(), rev.getEndPoint(), TEST_EPS);
    }
    }
",SegmentTest::testReverse_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_1,"    @Test
    void testClosest_1_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        EuclideanTestUtils.assertCoordinatesEqual(p1, seg.closest(p1), TEST_EPS);
    }
",SegmentTest::testClosest_1_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_2,"    @Test
    void testClosest_2_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p1, seg.closest(Vector2D.of(0, -2)), TEST_EPS);
    }
",SegmentTest::testClosest_2_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_3,"    @Test
    void testClosest_3_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p1, seg.closest(Vector2D.of(2, -2)), TEST_EPS);
    }
",SegmentTest::testClosest_3_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_4,"    @Test
    void testClosest_4_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p1, seg.closest(Vector2D.of(-1, -1)), TEST_EPS);
    }
",SegmentTest::testClosest_4_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_5,"    @Test
    void testClosest_5_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(p2, seg.closest(p2), TEST_EPS);
    }
",SegmentTest::testClosest_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_6,"    @Test
    void testClosest_6_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p2, seg.closest(Vector2D.of(0, 2)), TEST_EPS);
    }
",SegmentTest::testClosest_6_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_7,"    @Test
    void testClosest_7_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p2, seg.closest(Vector2D.of(-2, 2)), TEST_EPS);
    }
",SegmentTest::testClosest_7_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_8,"    @Test
    void testClosest_8_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(p2, seg.closest(Vector2D.of(-1, 1)), TEST_EPS);
    }
",SegmentTest::testClosest_8_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_9,"    @Test
    void testClosest_9_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.ZERO, seg.closest(Vector2D.ZERO), TEST_EPS);
    }
",SegmentTest::testClosest_9_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_10,"    @Test
    void testClosest_10_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(0, 0.5), seg.closest(Vector2D.of(1, 0.5)), TEST_EPS);
    }
",SegmentTest::testClosest_10_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1301_11,"    @Test
    void testClosest_11_oe() {
        // arrange
        final Vector2D p1 = Vector2D.of(0, -1);
        final Vector2D p2 = Vector2D.of(0, 1);
        final Segment seg = Lines.segmentFromPoints(p1, p2, TEST_PRECISION);

        // act/assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(0, -0.5), seg.closest(Vector2D.of(-2, -0.5)), TEST_EPS);
    }
",SegmentTest::testClosest_11_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1302_1,"    @Test
    void testClassify_1_oe() {
        // arrange
        final Segment seg = Lines.segmentFromPoints(Vector2D.of(1, 1), Vector2D.of(3, 1), TEST_PRECISION);

        // act/assert
        EuclideanTestUtils.assertRegionLocation(seg, RegionLocation.OUTSIDE, Vector2D.of(2, 2), Vector2D.of(2, 0), Vector2D.of(0, 1), Vector2D.of(4, 1));
    }
",SegmentTest::testClassify_1_oe,assertRegionLocation,"    public static void assertRegionLocation(final Region<Vector1D> region, final RegionLocation loc, final Vector1D... pts) {
        for (final Vector1D pt : pts) {
            Assertions.assertEquals(loc, region.classify(pt), ""Unexpected region location for point "" + pt);
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1302_2,"    @Test
    void testClassify_2_oe() {
        // arrange
        final Segment seg = Lines.segmentFromPoints(Vector2D.of(1, 1), Vector2D.of(3, 1), TEST_PRECISION);

        // act/assert
        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(seg, RegionLocation.BOUNDARY, Vector2D.of(1, 1), Vector2D.of(3, 1), Vector2D.of(1 + 1e-16, 1), Vector2D.of(3, 1 - 1e-12));
    }
",SegmentTest::testClassify_2_oe,assertRegionLocation,"    public static void assertRegionLocation(final Region<Vector1D> region, final RegionLocation loc, final Vector1D... pts) {
        for (final Vector1D pt : pts) {
            Assertions.assertEquals(loc, region.classify(pt), ""Unexpected region location for point "" + pt);
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1302_3,"    @Test
    void testClassify_3_oe() {
        // arrange
        final Segment seg = Lines.segmentFromPoints(Vector2D.of(1, 1), Vector2D.of(3, 1), TEST_PRECISION);

        // act/assert
        // removed other assertion

        // removed other assertion

        EuclideanTestUtils.assertRegionLocation(seg, RegionLocation.INSIDE, Vector2D.of(2, 1));
    }
",SegmentTest::testClassify_3_oe,assertRegionLocation,"    public static void assertRegionLocation(final Region<Vector1D> region, final RegionLocation loc, final Vector1D... pts) {
        for (final Vector1D pt : pts) {
            Assertions.assertEquals(loc, region.classify(pt), ""Unexpected region location for point "" + pt);
        }
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1306_1,"    @Test
    void testToString_1_oe() {
        // arrange
        final Segment seg = Lines.segmentFromPoints(Vector2D.ZERO, Vector2D.of(1, 0), TEST_PRECISION);

        // act
        final String str = seg.toString();

        // assert
        GeometryTestUtils.assertContains(""Segment[startPoint= (0"", str);
    }
",SegmentTest::testToString_1_oe,assertContains,"    public static void assertContains(final String substr, final String actual) {
        final String msg = ""Expected string to contain ["" + substr + ""] but was ["" + actual + ""]"";
        Assertions.assertTrue(actual.contains(substr), msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1306_2,"    @Test
    void testToString_2_oe() {
        // arrange
        final Segment seg = Lines.segmentFromPoints(Vector2D.ZERO, Vector2D.of(1, 0), TEST_PRECISION);

        // act
        final String str = seg.toString();

        // assert
        // removed other assertion
        GeometryTestUtils.assertContains("", endPoint= (1"", str);
    }
",SegmentTest::testToString_2_oe,assertContains,"    public static void assertContains(final String substr, final String actual) {
        final String msg = ""Expected string to contain ["" + substr + ""] but was ["" + actual + ""]"";
        Assertions.assertTrue(actual.contains(substr), msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1307_5,"    @Test
    void testFromPointAndDirection_5_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 2);
        final Vector2D p1 = Vector2D.of(2, 2);

        // act
        final Ray ray = Lines.rayFromPointAndDirection(p0, p0.vectorTo(p1), TEST_PRECISION);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(p0, ray.getStartPoint(), TEST_EPS);
    }
",RayTest::testFromPointAndDirection_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1307_8,"    @Test
    void testFromPointAndDirection_8_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 2);
        final Vector2D p1 = Vector2D.of(2, 2);

        // act
        final Ray ray = Lines.rayFromPointAndDirection(p0, p0.vectorTo(p1), TEST_PRECISION);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        GeometryTestUtils.assertPositiveInfinity(ray.getSubspaceEnd());
    }
",RayTest::testFromPointAndDirection_8_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1307_9,"    @Test
    void testFromPointAndDirection_9_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 2);
        final Vector2D p1 = Vector2D.of(2, 2);

        // act
        final Ray ray = Lines.rayFromPointAndDirection(p0, p0.vectorTo(p1), TEST_PRECISION);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        GeometryTestUtils.assertPositiveInfinity(ray.getSize());
    }
",RayTest::testFromPointAndDirection_9_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1307_12,"    @Test
    void testFromPointAndDirection_12_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 2);
        final Vector2D p1 = Vector2D.of(2, 2);

        // act
        final Ray ray = Lines.rayFromPointAndDirection(p0, p0.vectorTo(p1), TEST_PRECISION);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(p0.vectorTo(p1), ray.getDirection(), TEST_EPS);
    }
",RayTest::testFromPointAndDirection_12_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1308_1,"    @Test
    void testFromPointAndDirection_invalidArgs_1_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1e-17, -1e-12);

        // act/assert
        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromPointAndDirection(p, d, TEST_PRECISION); }, IllegalArgumentException.class, ""Line direction cannot be zero"");
    }
",RayTest::testFromPointAndDirection_invalidArgs_1_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1309_5,"    @Test
    void testFromPoint_5_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);
        final Vector2D p3 = Vector2D.of(3, 3);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromPoint(line, p3);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(1, 3), ray.getStartPoint(), TEST_EPS);
    }
",RayTest::testFromPoint_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1309_8,"    @Test
    void testFromPoint_8_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);
        final Vector2D p3 = Vector2D.of(3, 3);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromPoint(line, p3);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        GeometryTestUtils.assertPositiveInfinity(ray.getSubspaceEnd());
    }
",RayTest::testFromPoint_8_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1309_9,"    @Test
    void testFromPoint_9_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);
        final Vector2D p3 = Vector2D.of(3, 3);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromPoint(line, p3);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        GeometryTestUtils.assertPositiveInfinity(ray.getSize());
    }
",RayTest::testFromPoint_9_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
geom_1309_12,"    @Test
    void testFromPoint_12_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);
        final Vector2D p3 = Vector2D.of(3, 3);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromPoint(line, p3);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(p0.vectorTo(p1), ray.getDirection(), TEST_EPS);
    }
",RayTest::testFromPoint_12_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1310_1,"    @Test
    void testFromPoint_invalidArgs_1_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromPoint(line, Vector2D.NaN); }, IllegalArgumentException.class, ""Invalid ray start point: (NaN, NaN)"");
    }
",RayTest::testFromPoint_invalidArgs_1_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1310_2,"    @Test
    void testFromPoint_invalidArgs_2_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        // removed other assertion

        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromPoint(line, Vector2D.POSITIVE_INFINITY); }, IllegalArgumentException.class, ""Invalid ray start point: (Infinity, Infinity)"");
    }
",RayTest::testFromPoint_invalidArgs_2_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1310_3,"    @Test
    void testFromPoint_invalidArgs_3_oe() {
        // arrange
        final Vector2D p = Vector2D.of(0, 2);
        final Vector2D d = Vector2D.of(1, 1);
        final Line line = Lines.fromPointAndDirection(p, d, TEST_PRECISION);

        // act/assert
        // removed other assertion

        // removed other assertion

        GeometryTestUtils.assertThrowsWithMessage(() -> { Lines.rayFromPoint(line, Vector2D.NEGATIVE_INFINITY); }, IllegalArgumentException.class, ""Invalid ray start point: (-Infinity, -Infinity)"");
    }
",RayTest::testFromPoint_invalidArgs_3_oe,assertThrowsWithMessage,"        GeometryTestUtils.assertThrowsWithMessage(() -> {
            Lines.rayFromPointAndDirection(p, d, TEST_PRECISION);
        }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/twod/RayTest.java
geom_1311_5,"    @Test
    void testFromLocation_5_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromLocation(line, -2);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        EuclideanTestUtils.assertCoordinatesEqual(Vector2D.of(1, -2), ray.getStartPoint(), TEST_EPS);
    }
",RayTest::testFromLocation_5_oe,assertCoordinatesEqual,"    public static void assertCoordinatesEqual(final Vector1D expected, final Vector1D actual, final double tolerance) {
        final String msg = ""Expected coordinates to equal "" + expected + "" but was "" + actual + "";"";
        Assertions.assertEquals(expected.getX(), actual.getX(), tolerance, msg);
    }
",commons-geometry-euclidean/src/test/java/org/apache/commons/geometry/euclidean/EuclideanTestUtils.java
geom_1311_8,"    @Test
    void testFromLocation_8_oe() {
        // arrange
        final Vector2D p0 = Vector2D.of(1, 1);
        final Vector2D p1 = Vector2D.of(1, 2);

        final Line line = Lines.fromPoints(p0, p1, TEST_PRECISION);

        // act
        final Ray ray = Lines.rayFromLocation(line, -2);

        // assert
        // removed other assertion
        // removed other assertion
        // removed other assertion
        // removed other assertion

        // removed other assertion
        // removed other assertion

        // removed other assertion
        GeometryTestUtils.assertPositiveInfinity(ray.getSubspaceEnd());
    }
",RayTest::testFromLocation_8_oe,assertPositiveInfinity,"    public static void assertPositiveInfinity(final double value) {
        final String msg = ""Expected value to be positive infinity but was "" + value;
        Assertions.assertTrue(Double.isInfinite(value), msg);
        Assertions.assertTrue(value > 0, msg);
    }
",commons-geometry-core/src/test/java/org/apache/commons/geometry/core/GeometryTestUtils.java
