id,target,output,match_tc_mut_doc
bean_568_1,"assertSame(""Wrong DynaClass"", clazz, bean.getDynaClass());","assertEquals(TestBean.class, bean.getDynaClass().getBeanClass());",0
bean_419_12,"assertEquals(""Check Second Array length is correct"", new Integer(index+1),  new Integer(((int[])dynaMap.get(testProperty)).length));",exception,0
bean_78_4,"assertEquals(""string property name"",""stringproperty"",dynaProp.getName());","assertEquals(""stringproperty"", dynaProp.getName());",0
bean_514_3,"assertEquals(""Cannot set no-getter property"", ""Omega"", bean.getSecret());","assertEquals(""Cedric"", bean.getName());",0
bean_374_2,"assertEquals((byte) 123, bean.getByteProperty());","assertEquals((byte)123, bean.getByteProperty());",0
bean_649_4,"assertTrue(""X Key"", result.containsKey(""x""));","assertEquals(true, result.containsKey(""x""));",0
bean_381_1,"assertEquals(123, bean.getFloatProperty(), 0.005);","assertEquals(123.0F, bean.getFloatProperty(), 0.01D);",0
bean_750_2,"assertEquals(""Signal not set by test thread"", 21, signal.getSignal());",exception,0
bean_369_4,"assertEquals((int) 123, bean.getIntProperty());","assertEquals(123L, bean.getLongProperty());",0
bean_89_1,"assertEquals(""Boolean.TYPE"", a, ((Transformer)BeanMap.defaultTransformers.get(Boolean.TYPE)).transform(""true""));",exception,0
bean_379_2,"assertEquals(""java.util.Date --> String[]"", testUtilDate.toString(), bean.getStringArray()[0]);",exception,0
bean_511_4,"assertEquals(""Bug in NestedTestBean"", ""NOT SET"", value.getTestString());",exception,0
bean_360_2,"assertEquals(1, Integer.parseInt(bean.getStringProperty()));",exception,0
bean_225_2,"assertTrue(""Unset works"",!beanOne.equals(ccll.get()));",exception,0
bean_338_1,"assertFalse(""Check Indexed Property doesn't exist"", dynaClass.isDynaProperty(testProperty));",exception,0
bean_373_7,"assertEquals(""value[1]"", 10, intArray[1]);",exception,0
bean_106_3,"assertTrue(""Property 'writeOnlyProperty' is not present"",!map.containsKey(""writeOnlyProperty""));",exception,0
bean_96_23,"assertEquals(((Byte) value).byteValue(), (byte) 0);",exception,0
bean_427_6,"assertEquals(""Value of 'floatProperty'"",new Float((float)123.0),map.get(""floatProperty""));",exception,0
bean_602_3,"assertEquals(""rereferencible"", simplePojo.getJcrMixinTypes()[1]);",exception,0
bean_321_10,"assertTrue(""stringProperty type"",stringProperty instanceof String);",exception,0
bean_421_2,"assertNull(""Check Indexed Property is null"", dynaMap.get(testProperty));",exception,0
bean_776_1,"assertNotNull(""ClassLoader is null"", loader);",exception,0
bean_426_15,"assertEquals(""intArray length"", 3, intArray.length);",exception,0
bean_342_9,"assertEquals(""stringProperty"",""New String Property"",bean.getStringProperty());",exception,0
bean_209_2,"assertEquals((int) 123, ((Integer) bean.get(""intProperty"")).intValue());",exception,0
bean_261_1,"assertTrue(""decoratedMap true"", a);","assertEquals(""org.sourceforge.ifx.framework.complextype.ComplexType"", stringProp.getName());",0
bean_335_6,"assertEquals(""Check Indexed Property is correct type"", primitiveArray.getClass(), bean.get(testProperty).getClass());",exception,0
bean_100_47,assertTrue(value instanceof Float);,exception,0
bean_82_11,"assertEquals(""stringProperty value"",""This is a string"",(String)stringProperty);",exception,0
bean_427_2,"assertTrue(""Property '"" + describe + ""' is present"",map.containsKey(describe));",exception,0
bean_323_1,"assertNotNull(""list exists"", rows);",exception,0
bean_11_2,"assertNull(""property is null"", dynaClass.getDynaProperty(testProperty));",exception,0
bean_90_9,"assertFalse(""containsValue(Object)"", a);","assertEquals(false, a);",0
bean_100_12,"assertEquals(((Boolean) value).booleanValue(), true);",exception,0
bean_757_2,"assertNotNull(""Null Result"", result);",assertNull(result);,0
bean_427_9,"assertEquals(""Value of'shortProperty'"",new Short((short)987),map.get(""shortProperty""));",exception,0
bean_689_2,"assertSame(sharedLoader, sharedClass.getClassLoader());",assertNotNull(componentClass);,0
bean_322_3,"assertNotNull(""bigDecimalProperty exists"", bigDecimalProperty);",exception,0
bean_341_14,"assertEquals(""dupProperty[2]",exception,0
bean_95_4,assertFalse(a);,"assertEquals(false, a);",0
bean_228_1,"assertNotNull(""missing property"", aDescriptor);",exception,0
bean_727_1,"assertEquals(""Invalid null "", defaultvalue, converter.convert(getExpectedType(), null));",assertNotNull(converter);,0
bean_100_28,"assertEquals(((Boolean) value).booleanValue(), false);",exception,0
bean_299_2,"assertEquals(""post-set check"", ""value1"", bean.get(BASIC_PROP1));",exception,0
bean_517_6,"assertEquals(""Set nested property on map unexpected affected simple property"",""new value"",bean.getUnusuallyNamedProperty());",exception,0
bean_656_3,"assertEquals(""Convert "" + message[i] + "" should return a "" + date[0],now,getTimeInMillis(val));",exception,0
bean_558_5,assertNotNull(obj);,exception,0
bean_745_1,"assertEquals(""In map"", test, map.get(loader));",exception,0
bean_328_1,"assertNull(""Check Mapped Property doesn't exist"", a);",assertNull(a);,0
bean_724_1,"assertEquals(""Date to Long"", new Long(longValue), converter.convert(Long.class, dateValue));","assertEquals(true, converter.supports(Date.class));",0
bean_383_6,"assertEquals(123, bean.getLongProperty());","assertEquals(123L, bean.getLongProperty());",0
bean_335_10,"assertEquals(""Check Second Indexed Value is correct(a)"", testInteger2, bean.get(testProperty, index));",exception,0
bean_388_2,"assertEquals(""123"", bean.getWriteOnlyPropertyValue());","assertEquals(""New value"", bean.getWriteOnlyProperty());",0
bean_34_1,"assertEquals(""list-0"", a);",assertNull(beanUtilsBean.getProperty());,0
bean_443_6,"assertNotNull(""Can retrieve directly"",bean.getMappedObjects(""nested/property""));",exception,0
bean_73_2,"assertTrue(""Method Invoked(2)"", a.called);",exception,0
bean_263_3,"assertTrue(""Check property["" + j + ""]"", namesList.contains(name));",exception,0
bean_677_2,"assertEquals(""Maximum"", new Byte(Byte.MAX_VALUE), converter.convert(clazz, max));",exception,0
bean_638_4,"assertSame(""BeanClass ClassLoader incorrect"", beanClass.getClassLoader(), loader);",exception,0
bean_43_1,"assertEquals(a, propertyUtilsBean.getProperty(bean,""arrayList""));",assertNull(beanComparator.getProperty());,0
bean_776_3,"assertNotSame(""ClassLoaders should be different.."", getClass().getClassLoader(), beanClass.getClassLoader());",exception,0
bean_638_2,"assertNotNull(""BeanClass is null"", beanClass);",exception,0
bean_83_7,"assertTrue(""intProperty type"",intProperty instanceof Integer);",exception,0
bean_344_3,"assertTrue(""Property 'writeOnlyProperty' is not present"",!map.containsKey(""writeOnlyProperty""));",exception,0
bean_335_3,"assertEquals(""Check Indexed Property exists"", primitiveArray.getClass(), dynaClass.getDynaProperty(testProperty).getType());",exception,0
bean_64_1,"assertEquals(""Set int property using invokeMethod"", 12, bean.getInt());",exception,0
bean_335_12,"assertEquals(""Check Second Array length is correct"", new Integer(index+1),  new Integer(((int[])bean.get(testProperty)).length));",exception,0
bean_324_12,"assertEquals(""Timestamp Value"", expectedType, firstRow.get(property.getName()).getClass());",exception,0
bean_774_5,"assertEquals(""initialValue"", MethodUtils.invokeExactMethod(bean, ""getName"", new Object[0]));",exception,0
bean_72_12,"assertNotNull(""getAccessibleMethod() setBar is Null"", method);","assertEquals(""new foo"", bean.getFoo());",0
bean_189_10,"assertNotNull(""",exception,0
bean_72_4,"assertEquals(""Set value (bar)"", bean.getBar(), ""new bar"");","assertEquals(""new foo"", bean.getFoo());",0
bean_770_1,"assertNotNull(""ClassLoader is null"", loader);",exception,0
bean_22_1,"assertNotNull(""No Array Indexed Write Method"", descriptor.getIndexedWriteMethod());",exception,0
bean_190_5,"assertEquals(""Copied int property"",333,((Integer)bean.get(""intProperty"")).intValue());",exception,0
bean_657_3,"assertEquals(""VALUE "", expected, result);","assertEquals(""2006-10-29 00:00:00.0"", calendar.getTime().toString());",0
bean_337_5,"assertEquals(""Check Array Components initialized"", LazyDynaMap.class, bean.get(testProperty, index).getClass());",exception,0
bean_72_14,"assertEquals(""Set value (bar:3)"", ""2222"", bean.getBar());","assertEquals(""new foo"", bean.getFoo());",0
bean_718_1,"assertEquals(""Default Convert "" + numbers[0], numbers[0].toString(), converter.convert(String.class, numbers[0]));","assertEquals(false, converter.supports(String.class));",0
bean_313_1,"assertNull(""Got a property (1)"", a);",exception,0
bean_338_3,"assertNull(""Check Indexed value is null"", bean.get(testProperty, index));",exception,0
bean_100_7,assertTrue(value instanceof Boolean);,assertNull(value);,0
bean_343_8,"assertEquals(""Copied string property"",""Custom string"",bean.getStringProperty());",exception,0
bean_712_1,"assertEquals(""Minimum"", new Short(Short.MIN_VALUE), converter.convert(clazz, min));",exception,0
bean_328_3,"assertNull(""Check Mapped Value is null"", a);",exception,0
bean_777_5,"assertEquals(new Integer(12345), LocaleConvertUtils.convert(bean.toString(), Integer.class, Locale.US, ""#,###""));","assertEquals(""0"", LocaleConvertUtils.convert(0));",0
bean_641_2,"assertEquals(""AnnonymousOverriden"", result);",exception,0
bean_370_1,"assertEquals(123, bean.getLongProperty());",exception,0
bean_333_9,"assertEquals(""Check Second Array length is correct"", new Integer(index+1),  new Integer(((ArrayList<?>)bean.get(testProperty)).size()));",exception,0
bean_324_10,"assertEquals(""Date Value"", expectedType, firstRow.get(property.getName()).getClass());","assertEquals(""dateproperty"", property.getName());",0
bean_610_1,"assertEquals(String.class.getName(), propertyType.getName());",assertNull(bean.getName());,0
bean_343_11,"assertEquals(""dupProperty[0]"", ""New 0"", dupProperty[0]);",exception,0
bean_63_1,"assertEquals(""Call long property using invokeMethod"", 10, bean.getLong());",exception,0
bean_425_2,"assertEquals(""Check Map type"", TreeMap.class, newMap.getClass());",assertNotNull(newMap);,0
bean_336_9,"assertEquals(""Check Array length is correct"", new Integer(index+1),  new Integer(((String[])bean.get(testProperty)).length));",exception,0
bean_105_13,"assertEquals(""",exception,0
bean_511_7,"assertEquals(""Cannot set property on indexed bean(1)"",""Test#1"",nestedBean.getIndexedProperty(0).getTestString());",exception,0
bean_484_3,"assertEquals(""AFTER"", ""SUB-KEY-3-UPDATED"", ((Map<?,?>)bean.getMapProperty().get(""mappedMap"")).get(""sub-key-3""));",exception,0
bean_426_2,"assertEquals(""booleanProperty"",false,bean.getBooleanProperty());",exception,0
bean_665_1,"assertEquals(""Character Test"", ""N"", converter.convert(String.class, new Character('N')));","assertEquals(false, converter.supports(String.class));",0
bean_420_6,"assertEquals(""Check Indexed Property is correct type"", objectArray.getClass(), dynaMap.get(testProperty).getClass());",exception,0
bean_634_2,"assertFalse(""Target value='"" + value + ""'"", value.equals(testBean.getSimpleReadOnly()));",exception,0
bean_90_7,"assertFalse(""containsKey(Object)"", a);",exception,0
bean_426_14,"assertNotNull(""intArray present"", intArray);",exception,0
bean_687_2,assertTrue(results[0]);,exception,0
bean_558_4,"assertEquals(""TEST"",((TestBean)obj).getStringProperty());",exception,0
bean_425_4,"assertEquals(""Index prop size"", 0, indexProp.size());",exception,0
bean_343_16,"assertEquals(""intArray[0]"", 100, intArray[0]);",exception,0
bean_365_2,"assertEquals(""java.util.Date[] --> String[] length"", 1, bean.getStringArray().length);",exception,0
bean_388_1,"assertEquals(""New value"", bean.getWriteOnlyPropertyValue());","assertEquals(""Original value"", bean.getWriteOnlyProperty());",0
bean_343_10,"assertEquals(""dupProperty length"", 3, dupProperty.length);",exception,0
bean_342_11,"assertEquals(""dupProperty length"", 3, dupProperty.length);",exception,0
bean_96_22,assertTrue(value instanceof Byte);,exception,0
bean_100_30,"assertEquals(((Boolean) value).booleanValue(), false);",exception,0
bean_688_5,"assertEquals(""Entry four is wrong"", ""4"", results[3]);","assertEquals(""[1, 2, 3, 4, 5]"", Arrays.toString(results));",0
bean_754_11,"assertEquals(""String->String null"", a, LocaleConvertUtils.convert(null));",exception,0
bean_324_3,"assertEquals(""Date Meta Type"",       java.sql.Types.DATE,  metaData.getColumnType(dateColIdx));","assertEquals(0, resultSet.getConcurrency());",0
bean_413_5,"assertEquals(""Check Mapped Property now exists"", TreeMap.class, dynaMap.get(testProperty).getClass());",exception,0
bean_726_1,"assertEquals(""Default Convert "", ""ABC"", converter.convert(String.class, new StringBuilder(""ABC"")));","assertEquals(false, converter.supports(String.class));",0
bean_338_2,"assertNull(""Check Indexed Property is null"", bean.get(testProperty));",exception,0
bean_78_5,"assertEquals(""string property class"",String.class,dynaProp.getType());",exception,0
bean_694_4,"assertEquals(""Null Test"",   null, converter.convert(String.class, null));","assertEquals(""class java.lang.Class"", converter.toString());",0
bean_313_2,"assertNull(""Got a property (2)"", context.getPropertyDescriptor(""other""));",exception,0
bean_479_2,"assertEquals(""BEFORE"",  ""SECOND-VALUE-1"",  ((Map<?,?>)bean.getListIndexed().get(1)).get(""SECOND-KEY-1""));",exception,0
bean_89_5,"assertEquals(""Integer.TYPE"", a, ((Transformer)BeanMap.defaultTransformers.get(Integer.TYPE)).transform(""3""));",exception,0
bean_343_21,"assertEquals(""stringArray[0]"", ""New 0"", stringArray[0]);",exception,0
bean_210_3,"assertEquals((long) 123, ((Long) bean.get(""longProperty"")).longValue());","assertEquals(123L, bean.getLongProperty());",0
bean_774_1,"assertNotNull(""ClassLoader is null"", loader);",exception,0
bean_16_2,"assertEquals(""Not IndexedPropertyDescriptor"",IndexedPropertyDescriptor.class,descriptor.getClass());",exception,0
bean_719_1,"assertEquals(""Default Locale "" + numbers[0], numbers[0], converter.convert(getExpectedType(), ""(1,2)""));","assertEquals(""[0,0];(0,0)"", converter.getPattern());",0
bean_221_3,"assertTrue(""Different ConvertUtilsBean instances per context classloader"",ConvertUtilsBean.getInstance()!= signal.getConvertUtils());",exception,0
bean_420_7,"assertEquals(""Check First Indexed Value is correct(a)"", testString1, dynaMap.get(testProperty, index));",exception,0
bean_514_2,"assertNotNull(""Descriptor is null"", PropertyUtils.getPropertyDescriptor(bean, ""noGetterProperty""));",exception,0
bean_79_2,"assertEquals(""dynaProps length"", columns.length, dynaProps.length);",assertNotNull(dynaProps);,0
bean_325_3,"assertEquals(""Check First Value is correct"", testInteger1, bean.get(testProperty));",exception,0
bean_410_5,"assertEquals(""Check Second Value is correct"", testInteger2, dynaMap.get(testProperty));",exception,0
bean_420_5,"assertNotNull(""Check Indexed Property is not null"", dynaMap.get(testProperty));",exception,0
bean_228_2,"assertNotNull(""No read method for uri"", aDescriptor.getReadMethod());",exception,0
bean_37_1,"assertEquals(""Type is different"", newArray.getClass(), value.getClass());",assertNull(value);,0
bean_105_10,"assertEquals(""",exception,0
bean_417_3,"assertNull(""Check Indexed value is null"", dynaMap.get(testProperty, index));",exception,0
bean_604_1,"assertEquals(""array size"", 1, simplePojo.getJcrMixinTypes().length);",exception,0
bean_227_3,"assertNull(""Read method for fluentProperty"", pd.getReadMethod());","assertEquals(""getFluentProperty"", pd.getReadMethod().getName());",0
bean_770_3,"assertNotSame(""ClassLoaders should be different.."", getClass().getClassLoader(), beanClass.getClassLoader());",exception,0
bean_105_3,"assertEquals(""doubleProperty"",333.0,((Double)bean.get(""doubleProperty",exception,0
bean_82_7,"assertEquals(""intProperty value"",103,((Integer)intProperty).intValue());",exception,0
bean_776_5,"assertEquals(""12345"", ConvertUtils.convert(bean, String.class));","assertEquals(""0"", ConvertUtils.convert(0));",0
bean_748_1,"assertEquals(""Start thread sets value"", new Integer(1776), ccll.get());",exception,0
bean_386_1,"assertNull(""nullProperty is null"", bean.getNullProperty());",exception,0
bean_191_4,"assertEquals(""Value of 'booleanProperty'"",Boolean.TRUE,map.get(""booleanProperty""));",exception,0
bean_367_4,"assertEquals(123, bean.getDoubleProperty(), 0.005);","assertEquals(123.0, bean.getDoubleProperty(), 0.01D);",0
bean_190_9,"assertNotNull(""dupProperty present"", dupProperty);",exception,0
bean_590_2,"assertEquals(""BaseX name value"", result);",exception,0
bean_343_6,"assertEquals(""Copied long property"",3333,bean.getLongProperty());",exception,0
bean_774_3,"assertNotSame(""ClassLoaders should be different.."", getClass().getClassLoader(), beanClass.getClassLoader());",exception,0
bean_100_14,"assertEquals(((Boolean) value).booleanValue(), true);",exception,0
bean_341_3,"assertEquals(""Copied boolean property"",false,bean.getBooleanProperty());",exception,0
bean_645_2,"assertEquals(""PublicBeanWithMethod"", result);",exception,0
bean_751_2,"assertTrue(""Unset works"",!beanOne.equals(ccll.get()));",exception,0
bean_420_10,"assertEquals(""Check Second Indexed Value is correct(a)"", testString2, dynaMap.get(testProperty, index));",exception,0
bean_770_4,"assertSame(""BeanClass ClassLoader incorrect"", beanClass.getClassLoader(), loader);",exception,0
bean_772_2,"assertNotNull(""BeanClass is null"", beanClass);",exception,0
bean_372_1,"assertEquals((short) 123, bean.getShortProperty());",exception,0
bean_630_2,"assertEquals(""indexedReadOnly"", testBean.getIndexedReadOnly(0), result);",exception,0
bean_632_2,"assertEquals(""mappedReadOnly"", testBean.getMappedReadOnly(""foo-key""), result);",exception,0
bean_611_1,"assertEquals(String.class.getName(), propertyType.getName());",assertNull(bean.getName());,0
bean_342_15,"assertNotNull(""intArray present"", intArray);",exception,0
bean_384_2,"assertEquals((short) 123, bean.getShortProperty());","assertEquals((byte)123, bean.getShortProperty());",0
bean_676_1,"assertEquals(message[i] + "" to Byte"",expected[i],converter.convert(Byte.class,input[i]));",exception,0
bean_368_4,"assertEquals(123, bean.getFloatProperty(), 0.005);","assertEquals(123.0F, bean.getFloatProperty(), 0.01D);",0
bean_695_2,"assertEquals(""String Test"",       Integer.class, converter.convert(Class.class, ""java.lang.Integer""));","assertEquals(""class java.lang.Class"", converter.toString());",0
bean_343_4,"assertEquals(""Copied double property"",333.33,bean.getDoubleProperty(),0.005);",exception,0
bean_161_1,"assertNotNull(""Got descriptors"", pd);",assertNotNull(pd);,0
bean_382_2,"assertEquals(123, bean.getIntProperty());",exception,0
bean_562_3,"assertEquals(""Check String property"", testValue, instance.getStringIndexed(0));","assertEquals(""Original Value"", instance.getStringIndexed(0));",0
bean_190_12,"assertEquals(""dupProperty[1]"", ""New 1"",",exception,0
bean_574_2,"assertFalse(""PropertyUtils.isReadable(bean, \""simple\"") returned true"", result);",exception,0
bean_296_2,"assertEquals(""java.util.Date[] --> String[] length"", 1, bean.getStringArray().length);",exception,0
bean_560_1,assertNotNull(ctor);,exception.,0
bean_224_2,"assertEquals(""Signal not set by test thread"", 21, signal.getSignal());",exception,0
bean_94_4,"assertEquals(initialHashCode, testPropertyWithNameAndTypeAndContentType.hashCode());","assertEquals(0, initialHashCode);",0
bean_418_9,"assertEquals(""Check Second Indexed Value is correct"", testInteger1, dynaMap.get(testProperty, index));",exception,0
bean_342_5,"assertEquals(""floatProperty"",(float)222.0,bean.getFloatProperty(),(float)0.005);",exception,0
bean_359_6,"assertEquals(""stringArray length"",5,((String[])newValue).length);",exception,0
bean_427_10,"assertEquals(""Value of'stringProperty'"",""This is a string"",(String)map.get(""stringProperty""));",exception,0
bean_646_2,"assertEquals(""PrivatePrivatePublicOverriden"", result);",exception,0
bean_383_3,"assertEquals(123, bean.getLongProperty());","assertEquals(123L, bean.getLongProperty());",0
bean_486_7,"assertEquals(""Can retrieve directly(C)"",""This is a string"",testBean.getStringProperty());",exception,0
bean_341_7,"assertEquals(""Copied long property"",3333,bean.getLongProperty());",exception,0
bean_689_1,assertTrue(sharedClass!= componentClass);,assertNotNull(componentClass);,0
bean_429_3,"assertNull(""invalidBoolean has no write method"",pd.getWriteMethod());",assertNull(pd.getWriteMethod());,0
bean_419_6,"assertEquals(""Check Indexed Property is correct type"", primitiveArray.getClass(), dynaMap.get(testProperty).getClass());",exception,0
bean_40_2,"assertEquals(""List size is different"", newList.size(), list.size());","assertEquals(0, bean.size());",0
bean_336_7,"assertEquals(""Check First Indexed Value is correct(a)"", testString1, bean.get(testProperty, index));",exception,0
bean_105_9,assertNotNull,assertNotNull(dupProperty);,0
bean_551_4,assertNotNull(obj);,exception,0
bean_31_1,"assertEquals(""array-1"", a);",assertNull(beanUtilsBean.getProperty());,0
bean_97_6,"assertEquals(""stringArray2"",""abc"",ConvertUtils.convert(stringArray2));",exception,0
bean_412_6,"assertEquals(""Check First Mapped Value is correct(b)"", testInteger1, ((HashMap<?,?>)dynaMap.get(testProperty)).get(testKey));",exception,0
bean_208_1,"assertEquals(123, ((Float) bean.get(""floatProperty"")).floatValue(), 0.005);",exception,0
bean_777_2,"assertNotNull(""BeanClass is null"", beanClass);",exception,0
bean_696_1,"assertEquals(""Invalid Test"", Object.class, converter.convert(Class.class, new Integer(6)));","assertEquals(""class java.lang.Object"", converter.toString());",0
bean_336_2,"assertNull(""Check Indexed Property is null"", bean.get(testProperty));",exception,0
bean_359_7,"assertTrue(""stringArray[2] is null"",((String[])newValue)[2] == null);",exception,0
bean_94_3,"assertEquals(testPropertyWithNameAndTypeAndContentType.hashCode(), testProperty3Duplicate.hashCode());","assertEquals(0, initialHashCode);",0
bean_96_14,assertTrue(value instanceof Float);,exception,0
bean_689_8,"assertTrue(""Obj2 class incorrect"", componentClass.isInstance(obj2));",exception,0
bean_190_7,"assertEquals(""Copied short property"",(short)33,((Short)bean.get(""shortProperty"")).shortValue());",exception,0
bean_335_5,"assertNotNull(""Check Indexed Property is not null"", bean.get(testProperty));",exception,0
bean_697_2,"assertEquals(""Null Test"",    null, converter.convert(Class.class, null));","assertEquals(""class java.lang.Class"", converter.toString());",0
bean_105_4,"assertEquals(""floatProperty"",(float)222.0,((Float)bean.get",exception,0
bean_773_2,"assertNotNull(""BeanClass is null"", beanClass);",exception,0
bean_190_2,"assertEquals(""Copied boolean property"",false,((Boolean)bean.get(""booleanProperty"")).booleanValue());",exception,0
bean_419_4,"assertTrue(""Check Indexed Property exists"", dynaMap.get(testProperty).getClass().isInstance(primitiveArray));",exception,0
bean_559_3,assertNotNull(ctor);,exception,0
bean_429_4,"assertTrue(""invalidBoolean getter method is isInvalidBoolean or getInvalidBoolean"",Arrays.asList(""isInvalidBoolean"",""getInvalidBoolean"").contains(pd.getReadMethod().getName()));",exception,0
bean_262_1,"assertTrue(""decoratedMap true"", a);","assertEquals(false, a);",0
bean_330_2,"assertNull(""Check Map is null"", bean.get(testProperty));",exception,0
bean_412_4,"assertEquals(""Check Mapped Property exists"", HashMap.class, dynaMap.get(testProperty).getClass());",exception,0
bean_328_8,"assertEquals(""Check Second Mapped Value is correct(b)"", testInteger2, ((HashMap<?,?>)bean.get(testProperty)).get(testKey));",exception,0
bean_484_1,"assertEquals(""BEFORE"", ""sub-value-3"", ((Map<?,?>)bean.getMapProperty().get(""mappedMap"")).get(""sub-key-3""));",exception,0
bean_372_3,"assertEquals((short) 123, bean.getShortProperty());","assertEquals((byte)123, bean.getShortProperty());",0
bean_324_4,"assertEquals(""Date ResultSet Value"", java.sql.Date.class,  resultSet.getObject(""dateProperty"").getClass());",exception,0
bean_381_6,"assertEquals(123, bean.getFloatProperty(), 0.005);",exception,0
bean_618_1,"assertTrue(""Did not retrieve list"", someList instanceof List);",assertNull(propertyUtils.getProperty());,0
bean_224_4,"assertEquals(""Second thread gets value it set"", beanTwo, signal.getBean());",exception,0
bean_36_1,"assertEquals(""list-1"", a);",assertNull(a);,0
bean_50_1,"assertEquals(""Method TWO was invoked correctly"", ""YET ANOTHER TEST"", ret);",exception,0
bean_98_11,"assertEquals(""String->String null"", a, ConvertUtils.convert(null));","assertEquals("""", ConvertUtils.convert(a));",0
bean_53_1,"assertEquals(object.toString(), result);",exception,0
bean_651_1,"assertEquals(""[x1, x2]"", x.toString());",exception,0
bean_56_1,"assertEquals(""Cannot invoke through abstract class"",""ChildTwo"",MethodUtils.invokeMethod(parent,""testAddChild2"",params));",exception,0
bean_622_4,"assertFalse(""PropertyUtils.isReadable(bean, \""simpleWriteOnly\"") returned "" + result, result);",exception,0
bean_317_2,"assertTrue(""unknown property returns null"",(dynaProp == null));",exception,0
bean_222_4,"assertEquals(""Second thread gets value it set"", new Integer(1789), signal.getMarkerObject());",exception,0
bean_367_2,"assertEquals(123, bean.getDoubleProperty(), 0.005);","assertEquals(123.0, bean.getDoubleProperty(), 0.01D);",0
bean_426_16,"assertEquals(""intArray[0]"", 0, intArray[0]);",exception,0
bean_425_1,"assertEquals(""Index prop size"", 2, ((List<?>)orig.get(""indexProp"")).size());","assertEquals(2, orig.size(""indexProp""));",0
bean_511_9,"assertEquals(""Cannot get simple bean"", ""Simple Property Bean"", value.getName());",exception,0
bean_773_1,"assertNotNull(""ClassLoader is null"", loader);",exception,0
bean_298_5,"assertEquals(""5.""+i+"" Map",exception,0
bean_96_18,assertTrue(value instanceof Integer);,exception,0
bean_482_3,"assertEquals(""AFTER"", ""DEF-UPDATED"", ((String[])bean.getMapProperty().get(""mappedArray""))[1]);",exception,0
bean_754_7,"assertEquals(""Integer->String"", a, LocaleConvertUtils.convert(new Integer(123)));",exception,0
bean_707_7,"assertNotNull(""result.null"", result);",assertNotNull(result);,0
bean_369_3,"assertEquals((int) 123, bean.getIntProperty());","assertEquals(123L, bean.getLongProperty());",0
bean_389_1,"assertEquals(""BEFORE"", ""sub-value-3"", ((Map<?,?>)bean.getMapProperty().get(""mappedMap"")).get(""sub-key-3""));",exception,0
bean_678_2,"assertEquals(message[i] + "" to null type"",expected[i],converter.convert(null,input[i]));",exception,0
bean_82_8,"assertNull(""nullProperty null"", nullProperty);",exception,0
bean_653_2,"assertEquals(message[i] + "" to null type"",expected[i],converter.convert(null,input[i]));",exception,0
bean_98_4,"assertEquals(""Character->String"", a, ConvertUtils.convert(new Character('a')));",exception,0
bean_189_9,"assertEquals(""stringProperty"",""New String Property"",(String)bean.get(""stringProperty""));",exception,0
bean_459_2,"assertNotNull(""Found foo read method"", reader);",assertNull(reader);,0
bean_707_10,"assertEquals(""result[1]"", ""second_value"", result[1]);",assertNotNull(result);,0
bean_621_1,"assertEquals(String.class, indexed.getIndexedReadMethod().getReturnType());",exception,0
bean_558_12,"assertEquals(""TEST"",((TestBean)obj).getStringProperty());",exception,0
bean_324_8,"assertEquals(""Timestamp ResultSet Value"", CustomTimestamp.class,           resultSet.getObject(""timestampProperty"").getClass());",exception,0
bean_100_33,assertTrue(value instanceof Byte);,exception,0
bean_374_3,"assertEquals((byte) 123, bean.getByteProperty());","assertEquals(123.0, bean.getByteProperty(), 0.01D);",0
bean_321_6,"assertTrue(""intProperty type"",intProperty instanceof Integer);",exception,0
bean_638_1,"assertNotNull(""ClassLoader is null"", loader);",exception,0
bean_301_3,"assertEquals(""post-serialize check"", ""value1"", bean.get(BASIC_PROP1));",exception,0
bean_100_38,"assertEquals(((Character) value).charValue(), 'a');",exception,0
bean_615_2,"assertEquals(""item1"", a);",assertNull(bean.getProperty());,0
bean_677_1,"assertEquals(""Minimum"", new Byte(Byte.MIN_VALUE), converter.convert(clazz, min));",assertNotNull(maxPlusOne);,0
bean_649_2,"assertEquals(""Check Size"", 3, result.size());","assertEquals(0, bean.size());",0
bean_213_2,"assertEquals(1, nested.getIntProperty());",exception,0
bean_417_2,"assertNull(""Check Indexed Property is null"", dynaMap.get(testProperty));",exception,0
bean_221_1,"assertEquals(""Signal not set by test thread"", 2, signal.getSignal());",exception,0
bean_100_39,assertTrue(value instanceof Character);,exception,0
bean_337_4,"assertEquals(""Check Indexed Property is correct type"", objectArray.getClass(), bean.get(testProperty).getClass());",exception,0
bean_522_1,"assertTrue(""Wrong result"", a);","assertEquals(true, a);",0
bean_772_6,"assertNotNull(""1-Read Method null"", descriptor.getMappedReadMethod());",assertNull(descriptor.getMappedReadMethod());,0
bean_334_2,"assertNull(""Check Indexed Property is null"", bean.get(testProperty));",exception,0
bean_517_4,"assertNull(""Get on unset map property failed"",PropertyUtils.getNestedProperty(bean,""unusuallyNamedProperty""));",exception,0
bean_10_2,"assertEquals(""name is correct"", testProperty, dynaProperty.getName());","assertEquals(""testProperty"", dynaProperty.getName());",0
bean_189_3,"assertEquals(""byteProperty"",(byte)111,((Byte)bean.get(""byteProperty",exception,0
bean_73_1,"assertTrue(""Method Invoked(1)"", a.called);",exception,0
bean_222_1,"assertEquals(""Start thread sets value"", new Integer(1776), ccll.get());",exception,0
