id,test_prefix,test_name,mut_class,method_under_test,mut_docstring,mut_method_definition
jexl_294_9,"    @Test
    public void testTimeout_9_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_9_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_10,"    @Test
    public void testTimeout_10_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }
        Assert.assertEquals(-42, result);
    }",ScriptCallableTest::testTimeout_10_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_11,"    @Test
    public void testTimeout_11_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }
        script = JEXL.createScript(""@timeout(1000) {sleep(100); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
            Assert.fail(xany.toString());
    }
    }",ScriptCallableTest::testTimeout_11_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_294_12,"    @Test
    public void testTimeout_12_oe() throws Exception {
        JexlScript script = JEXL.createScript(""(flag)->{ @timeout(100) { while(flag); return 42 }; 'cancelled' }"");
        final JexlContext ctxt = new AnnotationContext();
        Object result = null;
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""(flag)->{ @timeout(100, 'cancelled') { while(flag); 42; } }"");
        try {
            result = script.execute(ctxt, true);
        } catch (final Exception xany) {
        }

        result = script.execute(ctxt, false);
        script = JEXL.createScript(""@timeout(100) {sleep(1000); 42; } -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }

        script = JEXL.createScript(""@timeout(100) {sleep(1000); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }
        script = JEXL.createScript(""@timeout(1000) {sleep(100); return 42; } return -42;"");
        try {
            result = script.execute(ctxt);
        } catch (final Exception xany) {
        }
        Assert.assertEquals(42, result);
    }",ScriptCallableTest::testTimeout_12_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_309_8,"    @Test
    public void testInvoke_8_oe() throws Exception {
        Functor func = new Functor();
        try {
            JEXL.invokeMethod(func, ""nonExistentMethod"");
        } catch (final Exception xj0) {
        }
        try {
            JEXL.invokeMethod(func, ""NPEIfNull"", (Object[]) null);
        } catch (final Exception xj0) {
        }

        Object result;
        try {
            result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
        } catch (final Exception xj0) {
            result = xj0;
        }

        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
        } catch (final Exception xj0) {
            result = xj0;
        }

        func = new FunctorOver();
        try {
            result = JEXL.invokeMethod(func, ""over"", null, null);
        } catch (final Exception xj0) {
            Assert.fail(""method should not have thrown!"");
    }
    }",MethodTest::testInvoke_8_oe,org.apache.commons.jexl3.JexlEngine,"invokeMethod(Object obj, String meth, Object... args)","/**
     * Invokes an object's method by name and arguments.
     *
     * @param obj  the method's invoker object
     * @param meth the method's name
     * @param args the method's arguments
     * @return the method returned value or null if it failed and engine is silent
     * @throws JexlException if method could not be found or failed and engine is not silent
     */","public abstract Object invokeMethod(Object obj, String meth, Object... args);"
jexl_310_3,"    @Test
    public void testAmbiguousInvoke_3_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
        try {
            JEXL.invokeMethod(func, ""over"", ""not null"", null);
        } catch (final JexlException.Method xinvoke) {
            Assert.assertEquals(""over(String, Object)"", xinvoke.getMethodSignature());
    }
    }",MethodTest::testAmbiguousInvoke_3_oe,org.apache.commons.jexl3.JexlException.Method,getMethodSignature(),"/**
         * @return the method signature
         * @since 3.2
         */","public String getMethodSignature() {
            return getDetail();
        }"
jexl_310_5,"    @Test
    public void testAmbiguousInvoke_5_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        result = JEXL.invokeMethod(func, ""over"", ""foo"", 42);
        try {
            JEXL.invokeMethod(func, ""over"", ""not null"", null);
        } catch (final JexlException.Method xinvoke) {
        }

        try {
            final String[] arg2 = new String[]{""more"", ""than"", ""one""};
            JEXL.invokeMethod(func, ""over"", ""not null"", arg2);
        } catch (final JexlException.Method xinvoke) {
            Assert.assertEquals(""over(String, String[])"", xinvoke.getMethodSignature());
    }
    }",MethodTest::testAmbiguousInvoke_5_oe,org.apache.commons.jexl3.JexlException.Method,getMethodSignature(),"/**
         * @return the method signature
         * @since 3.2
         */","public String getMethodSignature() {
            return getDetail();
        }"
jexl_311_4,"    @Test
    public void testTryFailed_4_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
    }
    }",MethodTest::testTryFailed_4_oe,org.apache.commons.jexl3.introspection.JexlMethod,"tryInvoke(String name, Object obj, Object... params)","/**
     * Attempts to reuse this JexlMethod, checking that it is compatible with
     * the actual set of arguments.
     * Related to isCacheable since this method is often used with cached JexlMethod instances.
     *
     * @param name the method name
     * @param obj the object to invoke the method upon
     * @param params the method arguments
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(String name, Object obj, Object... params) throws JexlException.TryFailed;"
jexl_311_5,"    @Test
    public void testTryFailed_5_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");
        Assert.assertFalse(setter.tryFailed(result));
    }",MethodTest::testTryFailed_5_oe,org.apache.commons.jexl3.introspection.JexlPropertySet,tryFailed(Object rval),"/**
     * Checks whether a tryInvoke failed or not.
     *
     * @param rval the value returned by tryInvoke
     * @return true if tryInvoke failed, false otherwise
     */",boolean tryFailed(Object rval);
jexl_311_6,"    @Test
    public void testTryFailed_6_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");
        Assert.assertEquals(""42"", result);
    }",MethodTest::testTryFailed_6_oe,org.apache.commons.jexl3.introspection.JexlPropertySet,"tryInvoke(Object obj, Object key, Object value)","/**
     * Attempts to reuse this JexlPropertySet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the get upon
     * @param key the property key to get
     * @param value the property value to set
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key, Object value) throws JexlException.TryFailed;"
jexl_311_7,"    @Test
    public void testTryFailed_7_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");
        Assert.assertFalse(getter.tryFailed(result));
    }",MethodTest::testTryFailed_7_oe,org.apache.commons.jexl3.introspection.JexlPropertyGet,tryFailed(Object rval),"/**
     * Checks whether a tryInvoke failed or not.
     *
     * @param rval the value returned by tryInvoke
     * @return true if tryInvoke failed, false otherwise
     */",boolean tryFailed(Object rval);
jexl_311_8,"    @Test
    public void testTryFailed_8_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");
        Assert.assertEquals(""42"", result);
    }",MethodTest::testTryFailed_8_oe,org.apache.commons.jexl3.introspection.JexlPropertyGet,"tryInvoke(Object obj, Object key)","/**
     * Attempts to reuse this JexlPropertyGet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the property get upon
     * @param key the property key to get
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key) throws JexlException.TryFailed;"
jexl_311_10,"    @Test
    public void testTryFailed_10_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
    }
    }",MethodTest::testTryFailed_10_oe,org.apache.commons.jexl3.introspection.JexlPropertyGet,"tryInvoke(Object obj, Object key)","/**
     * Attempts to reuse this JexlPropertyGet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the property get upon
     * @param key the property key to get
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key) throws JexlException.TryFailed;"
jexl_311_11,"    @Test
    public void testTryFailed_11_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
        } catch (final JexlException.TryFailed xfail) {
        }
        func.setKill(false);
        result = setter.tryInvoke(func, ""under"", ""-42"");
        Assert.assertEquals(""-42"", result);
    }",MethodTest::testTryFailed_11_oe,org.apache.commons.jexl3.introspection.JexlPropertySet,"tryInvoke(Object obj, Object key, Object value)","/**
     * Attempts to reuse this JexlPropertySet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the get upon
     * @param key the property key to get
     * @param value the property value to set
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key, Object value) throws JexlException.TryFailed;"
jexl_311_13,"    @Test
    public void testTryFailed_13_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
        } catch (final JexlException.TryFailed xfail) {
        }
        func.setKill(false);
        result = setter.tryInvoke(func, ""under"", ""-42"");

        func.setKill(true);
        try {
            /*result = */getter.tryInvoke(func, ""under"");
        } catch (final JexlException.TryFailed xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
    }
    }",MethodTest::testTryFailed_13_oe,org.apache.commons.jexl3.introspection.JexlPropertySet,"tryInvoke(Object obj, Object key, Object value)","/**
     * Attempts to reuse this JexlPropertySet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the get upon
     * @param key the property key to get
     * @param value the property value to set
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key, Object value) throws JexlException.TryFailed;"
jexl_311_14,"    @Test
    public void testTryFailed_14_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
        } catch (final JexlException.TryFailed xfail) {
        }
        func.setKill(false);
        result = setter.tryInvoke(func, ""under"", ""-42"");

        func.setKill(true);
        try {
            /*result = */getter.tryInvoke(func, ""under"");
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        result = getter.tryInvoke(func, ""under"");
        Assert.assertFalse(getter.tryFailed(result));
    }",MethodTest::testTryFailed_14_oe,org.apache.commons.jexl3.introspection.JexlPropertyGet,tryFailed(Object rval),"/**
     * Checks whether a tryInvoke failed or not.
     *
     * @param rval the value returned by tryInvoke
     * @return true if tryInvoke failed, false otherwise
     */",boolean tryFailed(Object rval);
jexl_311_15,"    @Test
    public void testTryFailed_15_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlMethod method = uber.getMethod(func, ""over"", ""foo"", 42);
        result = method.tryInvoke(""over"", func, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.tryInvoke(""over"", func, ""foo"", 42);
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        final JexlPropertySet setter = uber.getPropertySet(func, ""under"", ""42"");
        result = setter.tryInvoke(func, ""under"", ""42"");

        final JexlPropertyGet getter = uber.getPropertyGet(func, ""under"");
        result = getter.tryInvoke(func, ""under"");

        func.setKill(true);
        try {
            /*result = */setter.tryInvoke(func, ""under"", ""42"");
        } catch (final JexlException.TryFailed xfail) {
        }
        func.setKill(false);
        result = setter.tryInvoke(func, ""under"", ""-42"");

        func.setKill(true);
        try {
            /*result = */getter.tryInvoke(func, ""under"");
        } catch (final JexlException.TryFailed xfail) {
        }

        func.setKill(false);
        result = getter.tryInvoke(func, ""under"");
        Assert.assertEquals(""-42"", result);
    }",MethodTest::testTryFailed_15_oe,org.apache.commons.jexl3.introspection.JexlPropertyGet,"tryInvoke(Object obj, Object key)","/**
     * Attempts to reuse this JexlPropertyGet, checking that it is compatible with
     * the actual set of arguments.
     *
     * @param obj the object to invoke the property get upon
     * @param key the property key to get
     * @return the result of the method invocation that should be checked by tryFailed to determine if it succeeded
     * or failed.
     * @throws JexlException.TryFailed if the underlying method was invoked but threw an exception
     * ({@link java.lang.reflect.InvocationTargetException})
     */","Object tryInvoke(Object obj, Object key) throws JexlException.TryFailed;"
jexl_312_4,"    @Test
    public void testTryFailedScript_4_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        result = method.execute(ctxt, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
        } catch (final JexlException xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
    }
    }",MethodTest::testTryFailedScript_4_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_312_5,"    @Test
    public void testTryFailedScript_5_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        result = method.execute(ctxt, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
        } catch (final JexlException xfail) {
        }

        func.setKill(false);
        final JexlScript setter = JEXL.createScript(""(x)->{ func.under = x }"");
        result = setter.execute(ctxt, ""42"");
        Assert.assertEquals(""42"", result);
    }",MethodTest::testTryFailedScript_5_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
jexl_312_6,"    @Test
    public void testTryFailedScript_6_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        result = method.execute(ctxt, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
        } catch (final JexlException xfail) {
        }

        func.setKill(false);
        final JexlScript setter = JEXL.createScript(""(x)->{ func.under = x }"");
        result = setter.execute(ctxt, ""42"");

        final JexlScript getter = JEXL.createScript(""func.under"");
        Assert.assertEquals(""42"", result);
    }",MethodTest::testTryFailedScript_6_oe,org.apache.commons.jexl3.JexlEngine,"createScript(JexlFeatures features, JexlInfo info, String source, String... names)","/**
     * Creates a JexlScript from a String containing valid JEXL syntax.
     * This method parses the script and validates the syntax.
     *
     * @param features A set of features that will be enforced during parsing
     * @param info   An info structure to carry debugging information if needed
     * @param source A string containing valid JEXL syntax
     * @param names  The script parameter names used during parsing; a corresponding array of arguments containing
     * values should be used during evaluation
     * @return A {@link JexlScript} which can be executed using a {@link JexlContext}
     * @throws JexlException if there is a problem parsing the script
     */","public abstract JexlScript createScript(JexlFeatures features, JexlInfo info, String source, String... names);"
jexl_312_8,"    @Test
    public void testTryFailedScript_8_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        result = method.execute(ctxt, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
        } catch (final JexlException xfail) {
        }

        func.setKill(false);
        final JexlScript setter = JEXL.createScript(""(x)->{ func.under = x }"");
        result = setter.execute(ctxt, ""42"");

        final JexlScript getter = JEXL.createScript(""func.under"");

        func.setKill(true);
        try {
            /*result = */setter.execute(ctxt, ""42"");
        } catch (final JexlException xfail) {
            Assert.assertEquals(UnsupportedOperationException.class, xfail.getCause().getClass());
    }
    }",MethodTest::testTryFailedScript_8_oe,org.apache.commons.jexl3.JexlEngine,"createScript(JexlFeatures features, JexlInfo info, String source, String... names)","/**
     * Creates a JexlScript from a String containing valid JEXL syntax.
     * This method parses the script and validates the syntax.
     *
     * @param features A set of features that will be enforced during parsing
     * @param info   An info structure to carry debugging information if needed
     * @param source A string containing valid JEXL syntax
     * @param names  The script parameter names used during parsing; a corresponding array of arguments containing
     * values should be used during evaluation
     * @return A {@link JexlScript} which can be executed using a {@link JexlContext}
     * @throws JexlException if there is a problem parsing the script
     */","public abstract JexlScript createScript(JexlFeatures features, JexlInfo info, String source, String... names);"
jexl_312_9,"    @Test
    public void testTryFailedScript_9_oe() throws Exception {
        final Functor func = new Functor();
        final JexlContext ctxt = new MapContext();
        ctxt.set(""func"", func);
        Object result;
        final JexlUberspect uber = JEXL.getUberspect();
        final JexlScript method = JEXL.createScript(""(x, y)->{ func.over(x, y) }"");
        result = method.execute(ctxt, ""foo"", 42);
        func.setKill(true);
        try {
            /*result = */method.execute(ctxt, ""foo"", 42);
        } catch (final JexlException xfail) {
        }

        func.setKill(false);
        final JexlScript setter = JEXL.createScript(""(x)->{ func.under = x }"");
        result = setter.execute(ctxt, ""42"");

        final JexlScript getter = JEXL.createScript(""func.under"");

        func.setKill(true);
        try {
            /*result = */setter.execute(ctxt, ""42"");
        } catch (final JexlException xfail) {
        }
        func.setKill(false);
        result = setter.execute(ctxt, ""-42"");
        Assert.assertEquals(""-42"", result);
    }",MethodTest::testTryFailedScript_9_oe,org.apache.commons.jexl3.JexlScript,execute(JexlContext context),"/**
     * Executes the script with the variables contained in the
     * supplied {@link JexlContext}.
     *
     * @param context A JexlContext containing variables.
     * @return The result of this script, usually the result of
     *         the last statement.
     */",Object execute(JexlContext context);
