id,test_prefix,test_name,focal_methods,docstrings
commons-configuration2_959,"@Test
    public void testAssignWithFileBased_oe() {
        final FileHandler h1 = new FileHandler();
        final File f = new File(""testfile.txt"");
        h1.setFile(f);
        final FileBased content = new FileBasedTestImpl();
        final FileHandler h2 = new FileHandler(content, h1);
        h1.setFileName(""someOtherFile.txt"");
        assertSame(""Content not set"", content, h2.getContent());
        assertEquals(""Wrong location"", f, h2.getFile());
    }",TestFileHandler::testAssignWithFileBased_oe,"public final FileBased getContent() {
        return content;
    }

public File getFile() {
        return createFile(getFileLocator());
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */

/**
     * Returns the location of the associated file as a {@code File} object. If the base path is a URL with a protocol
     * different than &quot;file&quot;, or the file is within a compressed archive, the return value will not point to a
     * valid file object.
     *
     * @return the location as {@code File} object; this can be <b>null</b>
     */"
commons-configuration2_960,"@Test
    public void testClearLocation_oe() {
        final FileHandler handler = new FileHandler();
        handler.setFile(createTestFile());
        handler.clearLocation();
        assertFalse(""Location defined"", handler.isLocationDefined());
        assertNull(""Got a file"", handler.getFile());
        assertNull(""Got a URL"", handler.getURL());
        assertNull(""Got a base path"", handler.getBasePath());
        assertNull(""Got a path"", handler.getPath());
    }",TestFileHandler::testClearLocation_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }

public File getFile() {
        return createFile(getFileLocator());
    }

public URL getURL() {
        final FileLocator locator = getFileLocator();
        return locator.getSourceURL() != null ? locator.getSourceURL() : FileLocatorUtils.locate(locator);
    }

public String getBasePath() {
        final FileLocator locator = getFileLocator();
        if (locator.getBasePath() != null) {
            return locator.getBasePath();
        }

        if (locator.getSourceURL() != null) {
            return FileLocatorUtils.getBasePath(locator.getSourceURL());
        }

        return null;
    }

public String getPath() {
        final FileLocator locator = getFileLocator();
        final File file = createFile(locator);
        return FileLocatorUtils.obtainFileSystem(locator).getPath(file, locator.getSourceURL(), locator.getBasePath(), locator.getFileName());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */

/**
     * Returns the location of the associated file as a {@code File} object. If the base path is a URL with a protocol
     * different than &quot;file&quot;, or the file is within a compressed archive, the return value will not point to a
     * valid file object.
     *
     * @return the location as {@code File} object; this can be <b>null</b>
     */

/**
     * Returns the location of the associated file as a URL. If a URL is set, it is directly returned. Otherwise, an attempt
     * to locate the referenced file is made.
     *
     * @return a URL to the associated file; can be <b>null</b> if the location is unspecified
     */

/**
     * Return the base path. If no base path is defined, but a URL, the base path is derived from there.
     *
     * @return the base path
     */

/**
     * Returns the full path to the associated file. The return value is a valid {@code File} path only if this location is
     * based on a file on the local disk. If the file was loaded from a packed archive, the returned value is the string
     * form of the URL from which the file was loaded.
     *
     * @return the full path to the associated file
     */"
commons-configuration2_961,"@Test
    public void testGetBasePathUndefined_oe() {
        assertNull(""Got a base path"", new FileHandler().getBasePath());
    }",TestFileHandler::testGetBasePathUndefined_oe,"public String getBasePath() {
        final FileLocator locator = getFileLocator();
        if (locator.getBasePath() != null) {
            return locator.getBasePath();
        }

        if (locator.getSourceURL() != null) {
            return FileLocatorUtils.getBasePath(locator.getSourceURL());
        }

        return null;
    }","/**
     * Return the base path. If no base path is defined, but a URL, the base path is derived from there.
     *
     * @return the base path
     */"
commons-configuration2_962,"@Test
    public void testGetFileNameUndefined_oe() {
        assertNull(""Got a file name"", new FileHandler().getFileName());
    }",TestFileHandler::testGetFileNameUndefined_oe,"public String getFileName() {
        final FileLocator locator = getFileLocator();
        if (locator.getFileName() != null) {
            return locator.getFileName();
        }

        if (locator.getSourceURL() != null) {
            return FileLocatorUtils.getFileName(locator.getSourceURL());
        }

        return null;
    }","/**
     * Return the name of the file. If only a URL is defined, the file name is derived from there.
     *
     * @return the file name
     */"
commons-configuration2_963,"@Test
    public void testGetFileSystemDefault_oe() {
        final FileHandler handler = new FileHandler(new FileBasedTestImpl());
        assertEquals(""Wrong default file system"", FileLocatorUtils.DEFAULT_FILE_SYSTEM, handler.getFileSystem());
    }",TestFileHandler::testGetFileSystemDefault_oe,"public FileSystem getFileSystem() {
        return FileLocatorUtils.obtainFileSystem(getFileLocator());
    }","/**
     * Returns the {@code FileSystem} to be used by this object when locating files. Result is never <b>null</b>; if no file
     * system has been set, the default file system is returned.
     *
     * @return the used {@code FileSystem}
     */"
commons-configuration2_964,"@Test
    public void testGetLocationStrategyDefault_oe() {
        final FileHandler handler = new FileHandler();
        assertNull(""Strategy in locator"", handler.getFileLocator().getLocationStrategy());
        assertSame(""Wrong default strategy"", FileLocatorUtils.DEFAULT_LOCATION_STRATEGY, handler.getLocationStrategy());
    }",TestFileHandler::testGetLocationStrategyDefault_oe,"public FileLocator getFileLocator() {
        return fileLocator.get();
    }

public FileLocationStrategy getLocationStrategy() {
        return FileLocatorUtils.obtainLocationStrategy(getFileLocator());
    }","/**
     * Returns a {@code FileLocator} object with the specification of the file stored by this {@code FileHandler}. Note that
     * this method returns the internal data managed by this {@code FileHandler} as it was defined. This is not necessarily
     * the same as the data returned by the single access methods like {@code getFileName()} or {@code getURL()}: These
     * methods try to derive missing data from other values that have been set.
     *
     * @return a {@code FileLocator} with the referenced file
     */

/**
     * Returns the {@code FileLocationStrategy} to be applied when accessing the associated file. This method never returns
     * <b>null</b>. If a {@code FileLocationStrategy} has been set, it is returned. Otherwise, result is the default
     * {@code FileLocationStrategy}.
     *
     * @return the {@code FileLocationStrategy} to be used
     */"
commons-configuration2_965,"@Test
    public void testInitFromMap_oe() {
        final FileLocator locator = FileLocatorUtils.fileLocator().fileName(TEST_FILENAME).basePath(""someBasePath"").encoding(""someEncoding"").create();
        final Map<String, Object> map = new HashMap<>();
        FileLocatorUtils.put(locator, map);
        final FileHandler handler = FileHandler.fromMap(map);
        assertEquals(""Wrong locator"", locator, handler.getFileLocator());
    }",TestFileHandler::testInitFromMap_oe,"public FileLocator getFileLocator() {
        return fileLocator.get();
    }","/**
     * Returns a {@code FileLocator} object with the specification of the file stored by this {@code FileHandler}. Note that
     * this method returns the internal data managed by this {@code FileHandler} as it was defined. This is not necessarily
     * the same as the data returned by the single access methods like {@code getFileName()} or {@code getURL()}: These
     * methods try to derive missing data from other values that have been set.
     *
     * @return a {@code FileLocator} with the referenced file
     */"
commons-configuration2_966,"@Test
    public void testInitPropertiesMultiThreaded_oe() throws InterruptedException {
        final String encoding = ""TestEncoding"";
        final FileSystem fileSystem = new DefaultFileSystem();
        final FileLocationStrategy locationStrategy = new ProvidedURLLocationStrategy();
        final int loops = 8;

        for (int i = 0; i < loops; i++) {
            final FileHandler handler = new FileHandler();
            final Thread t1 = new Thread(() -> handler.setFileSystem(fileSystem));
            final Thread t2 = new Thread(() -> handler.setFileName(TEST_FILENAME));
            final Thread t3 = new Thread(() -> handler.setEncoding(encoding));
            final Thread t4 = new Thread(() -> handler.setLocationStrategy(locationStrategy));
            final List<Thread> threads = Arrays.asList(t1, t2, t3, t4);
            for (final Thread t : threads) {
                t.start();
            }
            for (final Thread t : threads) {
                t.join();
            }
            final FileLocator locator = handler.getFileLocator();
            assertEquals(""Wrong file name"", TEST_FILENAME, locator.getFileName());
            assertNull(""Got a URL"", locator.getSourceURL());
            assertEquals(""Wrong encoding"", encoding, locator.getEncoding());
            assertSame(""Wrong file system"", fileSystem, locator.getFileSystem());
            assertSame(""Wrong location strategy"", locationStrategy, locator.getLocationStrategy());
        }
    }",TestFileHandler::testInitPropertiesMultiThreaded_oe,"public String getFileName() {
        final FileLocator locator = getFileLocator();
        if (locator.getFileName() != null) {
            return locator.getFileName();
        }

        if (locator.getSourceURL() != null) {
            return FileLocatorUtils.getFileName(locator.getSourceURL());
        }

        return null;
    }

public URL getSourceURL() {
        return sourceURL;
    }

public String getEncoding() {
        return getFileLocator().getEncoding();
    }

public FileSystem getFileSystem() {
        return FileLocatorUtils.obtainFileSystem(getFileLocator());
    }

public FileLocationStrategy getLocationStrategy() {
        return FileLocatorUtils.obtainLocationStrategy(getFileLocator());
    }","/**
     * Return the name of the file. If only a URL is defined, the file name is derived from there.
     *
     * @return the file name
     */

/**
     * Returns the URL pointing to the referenced source file or <b>null</b> if it is undefined.
     *
     * @return the source URL
     */

/**
     * Returns the encoding of the associated file. Result can be <b>null</b> if no encoding has been set.
     *
     * @return the encoding of the associated file
     */

/**
     * Returns the {@code FileSystem} to be used by this object when locating files. Result is never <b>null</b>; if no file
     * system has been set, the default file system is returned.
     *
     * @return the used {@code FileSystem}
     */

/**
     * Returns the {@code FileLocationStrategy} to be applied when accessing the associated file. This method never returns
     * <b>null</b>. If a {@code FileLocationStrategy} has been set, it is returned. Otherwise, result is the default
     * {@code FileLocationStrategy}.
     *
     * @return the {@code FileLocationStrategy} to be used
     */"
commons-configuration2_967,"@Test
    public void testIsLocationDefinedBasePathOnly_oe() {
        final FileHandler handler = new FileHandler();
        handler.setBasePath(createTestFile().getParent());
        assertFalse(""Location defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedBasePathOnly_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_968,"@Test
    public void testIsLocationDefinedFalse_oe() {
        final FileHandler handler = new FileHandler();
        assertFalse(""Location defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedFalse_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_969,"@Test
    public void testIsLocationDefinedFile_oe() {
        final FileHandler handler = new FileHandler();
        handler.setFile(createTestFile());
        assertTrue(""Location not defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedFile_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_970,"@Test
    public void testIsLocationDefinedFileName_oe() {
        final FileHandler handler = new FileHandler();
        handler.setFileName(createTestFile().getName());
        assertTrue(""Location not defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedFileName_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_971,"@Test
    public void testIsLocationDefinedPath_oe() {
        final FileHandler handler = new FileHandler();
        handler.setPath(createTestFile().getAbsolutePath());
        assertTrue(""Location not defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedPath_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_972,"@Test
    public void testIsLocationDefinedURL_oe() throws IOException {
        final FileHandler handler = new FileHandler();
        handler.setURL(createTestFile().toURI().toURL());
        assertTrue(""Location not defined"", handler.isLocationDefined());
    }",TestFileHandler::testIsLocationDefinedURL_oe,"public boolean isLocationDefined() {
        return FileLocatorUtils.isLocationDefined(getFileLocator());
    }","/**
     * Tests whether a location is defined for this {@code FileHandler}.
     *
     * @return <b>true</b> if a location is defined, <b>false</b> otherwise
     */"
commons-configuration2_973,"@Test
    public void testLoadFileLocatorAware_oe() throws IOException, ConfigurationException {
        final File file = createTestFile();
        final FileBasedFileLocatorAwareTestImpl content = new FileBasedFileLocatorAwareTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.setFile(file);
        handler.load();
        assertEquals(""Wrong result"", file.toURI().toURL().toString() + "": "" + CONTENT, content.getContent());
    }",TestFileHandler::testLoadFileLocatorAware_oe,"public static URI toURI(final Object value) throws ConversionException {
        if (value instanceof URI) {
            return (URI) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"");
        }
        try {
            return new URI((String) value);
        } catch (final URISyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"", e);
        }
    }","/**
     * Convert the specified object into an URI.
     *
     * @param value the value to convert
     * @return the converted value
     * @throws ConversionException thrown if the value cannot be converted to an URI
     */"
commons-configuration2_974,"@Test
    public void testLoadFromClassPath_oe() throws ConfigurationException {
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler config1 = new FileHandler(content);
        config1.setFileName(""config/deep/deeptest.properties"");
        config1.load();
        assertFalse(""No data loaded"", content.getContent().isEmpty());
    }",TestFileHandler::testLoadFromClassPath_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_975,"@Test
    public void testLoadFromFile_oe() throws ConfigurationException {
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final File file = createTestFile();
        final FileHandler handler = new FileHandler(content);
        handler.load(file);
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromFile_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_976,"@Test
    public void testLoadFromFileNameLocation_oe() throws ConfigurationException {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.setBasePath(file.getParentFile().getAbsolutePath());
        handler.setFileName(file.getName());
        handler.load();
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromFileNameLocation_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_978,"@Test
    public void testLoadFromFilePath_oe() throws ConfigurationException {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.load(file.getAbsolutePath());
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromFilePath_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_979,"@Test
    public void testLoadFromFilePathWithURLDefined_oe() throws ConfigurationException {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.setURL(ConfigurationAssert.getTestURL(""test.xml""));
        handler.load(file.getAbsolutePath());
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromFilePathWithURLDefined_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_980,"@Test
    public void testLoadFromReader_oe() throws Exception {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        try (Reader in = new FileReader(file)) {
            handler.load(in);
        }
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromReader_oe,,
commons-configuration2_982,"@Test
    public void testLoadFromStream_oe() throws Exception {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        try (FileInputStream in = new FileInputStream(file)) {
            handler.load(in);
        }
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromStream_oe,,
commons-configuration2_983,"@Test
    public void testLoadFromURL_oe() throws Exception {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.load(file.toURI().toURL());
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromURL_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_984,"@Test
    public void testLoadFromURLLocation_oe() throws Exception {
        final File file = createTestFile();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.setURL(file.toURI().toURL());
        handler.load();
        assertEquals(""Wrong content"", CONTENT, content.getContent());
    }",TestFileHandler::testLoadFromURLLocation_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_985,"@Test
    public void testLoadInputStreamSupport_oe() throws ConfigurationException {
        final FileBasedInputStreamSupportTestImpl content = new FileBasedInputStreamSupportTestImpl();
        final FileHandler handler = new FileHandler(content);
        final ByteArrayInputStream bin = new ByteArrayInputStream(CONTENT.getBytes());
        handler.load(bin);
        assertEquals(""Wrong content"", ""InputStream = "" + CONTENT, content.getContent());
    }",TestFileHandler::testLoadInputStreamSupport_oe,"public final FileBased getContent() {
        return content;
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */"
commons-configuration2_987,"@Test
    public void testLocateSuccess_oe() throws ConfigurationException {
        final FileHandler handler = new FileHandler();
        handler.setFileName(TEST_FILENAME);
        assertTrue(""Wrong result"", handler.locate());
        final FileLocator locator = handler.getFileLocator();
        assertNotNull(""URL not filled"", locator.getSourceURL());
        assertNotNull(""Base path not filled"", locator.getBasePath());
        assertEquals(""Wrong file name"", TEST_FILENAME, locator.getFileName());

        final PropertiesConfiguration config = new PropertiesConfiguration();
        final FileHandler h2 = new FileHandler(config);
        h2.setURL(locator.getSourceURL());
        h2.load();
        assertTrue(""Configuration not loaded"", config.getBoolean(""configuration.loaded""));
    }",TestFileHandler::testLocateSuccess_oe,"public boolean locate() {
        boolean result;
        boolean done;

        do {
            final FileLocator locator = getFileLocator();
            FileLocator fullLocator = FileLocatorUtils.fullyInitializedLocator(locator);
            if (fullLocator == null) {
                result = false;
                fullLocator = locator;
            } else {
                result = fullLocator != locator || FileLocatorUtils.isFullyInitialized(locator);
            }
            done = fileLocator.compareAndSet(locator, fullLocator);
        } while (!done);

        return result;
    }

public String getFileName() {
        final FileLocator locator = getFileLocator();
        if (locator.getFileName() != null) {
            return locator.getFileName();
        }

        if (locator.getSourceURL() != null) {
            return FileLocatorUtils.getFileName(locator.getSourceURL());
        }

        return null;
    }","/**
     * Locates the referenced file if necessary and ensures that the associated {@link FileLocator} is fully initialized.
     * When accessing the referenced file the information stored in the associated {@code FileLocator} is used. If this
     * information is incomplete (e.g. only the file name is set), an attempt to locate the file may have to be performed on
     * each access. By calling this method such an attempt is performed once, and the results of a successful localization
     * are stored. Hence, later access to the referenced file can be more efficient. Also, all properties pointing to the
     * referenced file in this object's {@code FileLocator} are set (i.e. the URL, the base path, and the file name). If the
     * referenced file cannot be located, result is <b>false</b>. This means that the information in the current
     * {@code FileLocator} is insufficient or wrong. If the {@code FileLocator} is already fully defined, it is not changed.
     *
     * @return a flag whether the referenced file could be located successfully
     * @see FileLocatorUtils#fullyInitializedLocator(FileLocator)
     */

/**
     * Return the name of the file. If only a URL is defined, the file name is derived from there.
     *
     * @return the file name
     */"
commons-configuration2_988,"@Test
    public void testLocateUndefinedLocator_oe() {
        final FileHandler handler = new FileHandler();
        handler.setBasePath(""only/a/base/path"");
        final FileLocator locator = handler.getFileLocator();
        assertFalse(""Wrong result"", handler.locate());
        assertSame(""Locator was changed"", locator, handler.getFileLocator());
    }",TestFileHandler::testLocateUndefinedLocator_oe,"public boolean locate() {
        boolean result;
        boolean done;

        do {
            final FileLocator locator = getFileLocator();
            FileLocator fullLocator = FileLocatorUtils.fullyInitializedLocator(locator);
            if (fullLocator == null) {
                result = false;
                fullLocator = locator;
            } else {
                result = fullLocator != locator || FileLocatorUtils.isFullyInitialized(locator);
            }
            done = fileLocator.compareAndSet(locator, fullLocator);
        } while (!done);

        return result;
    }

public FileLocator getFileLocator() {
        return fileLocator.get();
    }","/**
     * Locates the referenced file if necessary and ensures that the associated {@link FileLocator} is fully initialized.
     * When accessing the referenced file the information stored in the associated {@code FileLocator} is used. If this
     * information is incomplete (e.g. only the file name is set), an attempt to locate the file may have to be performed on
     * each access. By calling this method such an attempt is performed once, and the results of a successful localization
     * are stored. Hence, later access to the referenced file can be more efficient. Also, all properties pointing to the
     * referenced file in this object's {@code FileLocator} are set (i.e. the URL, the base path, and the file name). If the
     * referenced file cannot be located, result is <b>false</b>. This means that the information in the current
     * {@code FileLocator} is insufficient or wrong. If the {@code FileLocator} is already fully defined, it is not changed.
     *
     * @return a flag whether the referenced file could be located successfully
     * @see FileLocatorUtils#fullyInitializedLocator(FileLocator)
     */

/**
     * Returns a {@code FileLocator} object with the specification of the file stored by this {@code FileHandler}. Note that
     * this method returns the internal data managed by this {@code FileHandler} as it was defined. This is not necessarily
     * the same as the data returned by the single access methods like {@code getFileName()} or {@code getURL()}: These
     * methods try to derive missing data from other values that have been set.
     *
     * @return a {@code FileLocator} with the referenced file
     */"
commons-configuration2_989,"@Test
    public void testLocateUnknownFile_oe() {
        final FileHandler handler = new FileHandler();
        handler.setFileName(""unknown file"");
        final FileLocator locator = handler.getFileLocator();
        assertFalse(""Wrong result"", handler.locate());
        assertSame(""Locator was changed"", locator, handler.getFileLocator());
    }",TestFileHandler::testLocateUnknownFile_oe,"public boolean locate() {
        boolean result;
        boolean done;

        do {
            final FileLocator locator = getFileLocator();
            FileLocator fullLocator = FileLocatorUtils.fullyInitializedLocator(locator);
            if (fullLocator == null) {
                result = false;
                fullLocator = locator;
            } else {
                result = fullLocator != locator || FileLocatorUtils.isFullyInitialized(locator);
            }
            done = fileLocator.compareAndSet(locator, fullLocator);
        } while (!done);

        return result;
    }

public FileLocator getFileLocator() {
        return fileLocator.get();
    }","/**
     * Locates the referenced file if necessary and ensures that the associated {@link FileLocator} is fully initialized.
     * When accessing the referenced file the information stored in the associated {@code FileLocator} is used. If this
     * information is incomplete (e.g. only the file name is set), an attempt to locate the file may have to be performed on
     * each access. By calling this method such an attempt is performed once, and the results of a successful localization
     * are stored. Hence, later access to the referenced file can be more efficient. Also, all properties pointing to the
     * referenced file in this object's {@code FileLocator} are set (i.e. the URL, the base path, and the file name). If the
     * referenced file cannot be located, result is <b>false</b>. This means that the information in the current
     * {@code FileLocator} is insufficient or wrong. If the {@code FileLocator} is already fully defined, it is not changed.
     *
     * @return a flag whether the referenced file could be located successfully
     * @see FileLocatorUtils#fullyInitializedLocator(FileLocator)
     */

/**
     * Returns a {@code FileLocator} object with the specification of the file stored by this {@code FileHandler}. Note that
     * this method returns the internal data managed by this {@code FileHandler} as it was defined. This is not necessarily
     * the same as the data returned by the single access methods like {@code getFileName()} or {@code getURL()}: These
     * methods try to derive missing data from other values that have been set.
     *
     * @return a {@code FileLocator} with the referenced file
     */"
commons-configuration2_990,"@Test
    public void testLocatorAwareEncoding_oe() throws ConfigurationException {
        final FileBasedFileLocatorAwareTestImpl content = new FileBasedFileLocatorAwareTestImpl();
        final FileHandler handler = new FileHandler(content);
        final String encoding = ""testEncoding"";
        handler.setEncoding(encoding);
        handler.save(new StringWriter());
        assertEquals(""Encoding not set"", encoding, content.getLocator().getEncoding());
    }",TestFileHandler::testLocatorAwareEncoding_oe,"public String getEncoding() {
        return getFileLocator().getEncoding();
    }","/**
     * Returns the encoding of the associated file. Result can be <b>null</b> if no encoding has been set.
     *
     * @return the encoding of the associated file
     */"
commons-configuration2_991,"@Test
    public void testPathWithPlus_oe() throws ConfigurationException, IOException {
        final File saveFile = folder.newFile(""test+config.properties"");
        final FileHandler handler = new FileHandler(new FileBasedTestImpl());
        handler.setFile(saveFile);
        handler.save();
        assertEquals(""Wrong content"", CONTENT, readFile(saveFile));
    }",TestFileHandler::testPathWithPlus_oe,"public void save() throws ConfigurationException {
        save(checkContentAndGetLocator());
    }","/**
     * Saves the associated file to the current location set for this object. Before this method can be called a valid
     * location must have been set.
     *
     * @throws ConfigurationException if an error occurs or no location has been set yet
     */"
commons-configuration2_992,"@Test
    public void testPathWithSpaces_oe() throws ConfigurationException, IOException {
        final File path = folder.newFolder(""path with spaces"");
        final File confFile = new File(path, ""config-test.properties"");
        final File testFile = createTestFile(confFile);
        final URL url = testFile.toURI().toURL();
        final FileBasedTestImpl content = new FileBasedTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.setURL(url);
        handler.load();
        assertEquals(""Wrong data read"", CONTENT, content.getContent());
        final File out = new File(path, ""out.txt"");
        handler.save(out);
        assertEquals(""Wrong data written"", CONTENT, readFile(out));
    }",TestFileHandler::testPathWithSpaces_oe,"public final FileBased getContent() {
        return content;
    }

public void save() throws ConfigurationException {
        save(checkContentAndGetLocator());
    }","/**
     * Returns the {@code FileBased} object associated with this {@code FileHandler}.
     *
     * @return the associated {@code FileBased} object
     */

/**
     * Saves the associated file to the current location set for this object. Before this method can be called a valid
     * location must have been set.
     *
     * @throws ConfigurationException if an error occurs or no location has been set yet
     */"
commons-configuration2_993,"@Test
    public void testResetFileSystem_oe() {
        final FileSystem sys = EasyMock.createMock(FileSystem.class);
        EasyMock.replay(sys);
        final FileHandler handler = new FileHandler(new FileBasedTestImpl());
        handler.setFileSystem(sys);
        handler.resetFileSystem();
        assertEquals(""Not default file system"", FileLocatorUtils.DEFAULT_FILE_SYSTEM, handler.getFileSystem());
    }",TestFileHandler::testResetFileSystem_oe,"public FileSystem getFileSystem() {
        return FileLocatorUtils.obtainFileSystem(getFileLocator());
    }","/**
     * Returns the {@code FileSystem} to be used by this object when locating files. Result is never <b>null</b>; if no file
     * system has been set, the default file system is returned.
     *
     * @return the used {@code FileSystem}
     */"
commons-configuration2_994,"@Test
    public void testSaveFileLocatorAware_oe() throws ConfigurationException, IOException {
        final File file = folder.newFile();
        final FileBasedFileLocatorAwareTestImpl content = new FileBasedFileLocatorAwareTestImpl();
        final FileHandler handler = new FileHandler(content);
        handler.save(file);
        assertEquals(""Wrong file content"", file.toURI().toURL() + "": "" + CONTENT, readFile(file));
    }",TestFileHandler::testSaveFileLocatorAware_oe,"public static URI toURI(final Object value) throws ConversionException {
        if (value instanceof URI) {
            return (URI) value;
        }
        if (!(value instanceof String)) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"");
        }
        try {
            return new URI((String) value);
        } catch (final URISyntaxException e) {
            throw new ConversionException(""The value "" + value + "" can't be converted to an URI"", e);
        }
    }","/**
     * Convert the specified object into an URI.
     *
     * @param value the value to convert
     * @return the converted value
     * @throws ConversionException thrown if the value cannot be converted to an URI
     */"
commons-configuration2_995,"@Test
    public void testSaveToFile_oe() throws ConfigurationException, IOException {
        final File file = folder.newFile();
        final FileHandler handler = new FileHandler(new FileBasedTestImpl());
        handler.save(file);
        assertEquals(""Wrong content"", CONTENT, readFile(file));
    }",TestFileHandler::testSaveToFile_oe,"public void save() throws ConfigurationException {
        save(checkContentAndGetLocator());
    }","/**
     * Saves the associated file to the current location set for this object. Before this method can be called a valid
     * location must have been set.
     *
     * @throws ConfigurationException if an error occurs or no location has been set yet
     */"
