focal_method,test_prefix,docstring
"    public abstract int getItemLength();

    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test2()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""i%W9_[b?M<`SCt"", byteArray0);
      int int0 = tiffOutputItem_Value0.getItemLength();
      assertEquals(1, int0);
}",
"    protected long getOffset() {
        return offset;
    }","  public void test3()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.addInteroperabilityDirectory();
      tiffOutputDirectory0.setOffset(0L);
      long long0 = tiffOutputDirectory0.getOffset();
      assertEquals(0L, long0);
}",
"    public abstract int getItemLength();

    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test4()  throws Throwable  {
      byte[] byteArray0 = new byte[0];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""org.apache.commons.imaging.formats.tiff.write.TiffOutputItem"", byteArray0);
      int int0 = tiffOutputItem_Value0.getItemLength();
      assertEquals(0, int0);
}",
"    public abstract int getItemLength();

    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test5()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.addInteroperabilityDirectory();
      int int0 = tiffOutputDirectory0.getItemLength();
      assertEquals(6, int0);
}",
"    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test6()  throws Throwable  {
      byte[] byteArray0 = new byte[3];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value((String) null, byteArray0);
      String string0 = tiffOutputItem_Value0.getItemDescription();
      assertNull(string0);
}",
"    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test7()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.addInteroperabilityDirectory();
      String string0 = tiffOutputDirectory0.getItemDescription();
      assertEquals(""Directory: Interop IFD (-4)"", string0);
}",
"    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test8()  throws Throwable  {
      byte[] byteArray0 = new byte[4];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value("""", byteArray0);
      String string0 = tiffOutputItem_Value0.getItemDescription();
      assertEquals("""", string0);
}",
"    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test9()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.nativeOrder();
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.getOrCreateGPSDirectory();
      // Undeclared exception!
      try { 
        tiffOutputDirectory0.writeItem((BinaryOutputStream) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.imaging.formats.tiff.write.TiffOutputDirectory"", e);
      }
  }",
"    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test10()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffOutputDirectory tiffOutputDirectory0 = new TiffOutputDirectory((-636), byteOrder0);
      // Undeclared exception!
      try { 
        tiffOutputDirectory0.getItemDescription();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.imaging.formats.tiff.write.TiffOutputDirectory"", e);
      }
  }",
,"  public void test11()  throws Throwable  {
      byte[] byteArray0 = new byte[3];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""i%W9_[b-M<`SCt"", byteArray0);
      byte[] byteArray1 = new byte[20];
      try { 
        tiffOutputItem_Value0.updateValue(byteArray1);
        fail(""Expecting exception: Exception"");
      } catch(Exception e) {
         //
         // Updated data size mismatch: 3 vs. 20
         //
         verifyException(""org.apache.commons.imaging.formats.tiff.write.TiffOutputItem$Value"", e);
      }
  }",
"    public abstract int getItemLength();

    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test12()  throws Throwable  {
      byte[] byteArray0 = new byte[16];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""<H'TqYg5W"", byteArray0);
      tiffOutputItem_Value0.updateValue(byteArray0);
      assertEquals(16, tiffOutputItem_Value0.getItemLength());
}",
"    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test13()  throws Throwable  {
      byte[] byteArray0 = new byte[1];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""i%W9_[b?M<`SCt"", byteArray0);
      ByteArrayOutputStream byteArrayOutputStream0 = new ByteArrayOutputStream();
      DataOutputStream dataOutputStream0 = new DataOutputStream(byteArrayOutputStream0);
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(dataOutputStream0);
      tiffOutputItem_Value0.writeItem(binaryOutputStream0);
      assertEquals(1, binaryOutputStream0.getByteCount());
}",
"    public abstract int getItemLength();

    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test14()  throws Throwable  {
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""Sub"", (byte[]) null);
      // Undeclared exception!
      try { 
        tiffOutputItem_Value0.getItemLength();
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.imaging.formats.tiff.write.TiffOutputItem$Value"", e);
      }
  }",
"    public abstract String getItemDescription();

    public abstract void writeItem(BinaryOutputStream bos) throws IOException,
            ImageWriteException;

    public static class Value extends TiffOutputItem {
        private final byte[] bytes;
        private final String name;

        Value(final String name, final byte[] bytes) {
            this.name = name;
            this.bytes = bytes;
        }

        @Override
        public int getItemLength() {
            return bytes.length;
        }

        @Override
        public String getItemDescription() {
            return name;
        }

        public void updateValue(final byte[] bytes) throws ImageWriteException {
            if (this.bytes.length != bytes.length) {
                throw new ImageWriteException(""Updated data size mismatch: ""
                        + this.bytes.length + "" vs. "" + bytes.length);
            }
            System.arraycopy(bytes, 0, this.bytes, 0, bytes.length);
        }

        @Override
        public void writeItem(final BinaryOutputStream bos) throws IOException,
                ImageWriteException {
            bos.write(bytes);
        }
    }","  public void test15()  throws Throwable  {
      byte[] byteArray0 = new byte[16];
      TiffOutputItem.Value tiffOutputItem_Value0 = new TiffOutputItem.Value(""<H'TqYg5W"", byteArray0);
      String string0 = tiffOutputItem_Value0.getItemDescription();
      assertEquals(""<H'TqYg5W"", string0);
}",
"    protected long getOffset() {
        return offset;
    }","  public void test16()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.getOrCreateRootDirectory();
      tiffOutputDirectory0.setOffset(1L);
      long long0 = tiffOutputDirectory0.getOffset();
      assertEquals(1L, long0);
}",
"    protected long getOffset() {
        return offset;
    }","  public void test17()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.LITTLE_ENDIAN;
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      TiffOutputDirectory tiffOutputDirectory0 = tiffOutputSet0.getOrCreateRootDirectory();
      long long0 = tiffOutputDirectory0.getOffset();
      assertEquals((-1L), long0);
}",
"    public void write(final OutputStream os, final TiffOutputSet outputSet)
            throws IOException, ImageWriteException {
        // There are some fields whose address in the file must not change,
        // unless of course their value is changed.
        final Map<Integer, TiffOutputField> frozenFields = new HashMap<>();
        final TiffOutputField makerNoteField = outputSet.findField(ExifTagConstants.EXIF_TAG_MAKER_NOTE);
        if (makerNoteField != null && makerNoteField.getSeperateValue() != null) {
            frozenFields.put(ExifTagConstants.EXIF_TAG_MAKER_NOTE.tag, makerNoteField);
        }
        final List<TiffElement> analysis = analyzeOldTiff(frozenFields);
        final int oldLength = exifBytes.length;
        if (analysis.isEmpty()) {
            throw new ImageWriteException(""Couldn't analyze old tiff data."");
        }
        if (analysis.size() == 1) {
            final TiffElement onlyElement = analysis.get(0);
            if (onlyElement.offset == TIFF_HEADER_SIZE
                    && onlyElement.offset + onlyElement.length
                            + TIFF_HEADER_SIZE == oldLength) {
                // no gaps in old data, safe to complete overwrite.
                new TiffImageWriterLossy(byteOrder).write(os, outputSet);
                return;
            }
        }
        final Map<Long, TiffOutputField> frozenFieldOffsets = new HashMap<>();
        for (final Map.Entry<Integer, TiffOutputField> entry : frozenFields.entrySet()) {
            final TiffOutputField frozenField = entry.getValue();
            if (frozenField.getSeperateValue().getOffset() != TiffOutputItem.UNDEFINED_VALUE) {
                frozenFieldOffsets.put(frozenField.getSeperateValue().getOffset(), frozenField);
            }
        }

        final TiffOutputSummary outputSummary = validateDirectories(outputSet);

        final List<TiffOutputItem> allOutputItems = outputSet.getOutputItems(outputSummary);
        final List<TiffOutputItem> outputItems = new ArrayList<>();
        for (final TiffOutputItem outputItem : allOutputItems) {
            if (!frozenFieldOffsets.containsKey(outputItem.getOffset())) {
                outputItems.add(outputItem);
            }
        }

        final long outputLength = updateOffsetsStep(analysis, outputItems);

        outputSummary.updateOffsets(byteOrder);

        writeStep(os, outputSet, analysis, outputItems, outputLength);

    }","  public void test0()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      byte[] byteArray0 = new byte[2];
      TiffImageWriterLossless tiffImageWriterLossless0 = new TiffImageWriterLossless(byteOrder0, byteArray0);
      File file0 = MockFile.createTempFile(""[Ay=M-ceGPK"", ""[Ay=M-ceGPK"");
      MockPrintStream mockPrintStream0 = new MockPrintStream(file0);
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(mockPrintStream0, byteOrder0);
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      try { 
        tiffImageWriterLossless0.write(binaryOutputStream0, tiffOutputSet0);
        fail(""Expecting exception: Exception"");
      } catch(Exception e) {
         //
         // Invalid TIFF byte order 0
         //
         verifyException(""org.apache.commons.imaging.formats.tiff.write.TiffImageWriterLossless"", e);
      }
  }",
"    public void write(final OutputStream os, final TiffOutputSet outputSet)
            throws IOException, ImageWriteException {
        // There are some fields whose address in the file must not change,
        // unless of course their value is changed.
        final Map<Integer, TiffOutputField> frozenFields = new HashMap<>();
        final TiffOutputField makerNoteField = outputSet.findField(ExifTagConstants.EXIF_TAG_MAKER_NOTE);
        if (makerNoteField != null && makerNoteField.getSeperateValue() != null) {
            frozenFields.put(ExifTagConstants.EXIF_TAG_MAKER_NOTE.tag, makerNoteField);
        }
        final List<TiffElement> analysis = analyzeOldTiff(frozenFields);
        final int oldLength = exifBytes.length;
        if (analysis.isEmpty()) {
            throw new ImageWriteException(""Couldn't analyze old tiff data."");
        }
        if (analysis.size() == 1) {
            final TiffElement onlyElement = analysis.get(0);
            if (onlyElement.offset == TIFF_HEADER_SIZE
                    && onlyElement.offset + onlyElement.length
                            + TIFF_HEADER_SIZE == oldLength) {
                // no gaps in old data, safe to complete overwrite.
                new TiffImageWriterLossy(byteOrder).write(os, outputSet);
                return;
            }
        }
        final Map<Long, TiffOutputField> frozenFieldOffsets = new HashMap<>();
        for (final Map.Entry<Integer, TiffOutputField> entry : frozenFields.entrySet()) {
            final TiffOutputField frozenField = entry.getValue();
            if (frozenField.getSeperateValue().getOffset() != TiffOutputItem.UNDEFINED_VALUE) {
                frozenFieldOffsets.put(frozenField.getSeperateValue().getOffset(), frozenField);
            }
        }

        final TiffOutputSummary outputSummary = validateDirectories(outputSet);

        final List<TiffOutputItem> allOutputItems = outputSet.getOutputItems(outputSummary);
        final List<TiffOutputItem> outputItems = new ArrayList<>();
        for (final TiffOutputItem outputItem : allOutputItems) {
            if (!frozenFieldOffsets.containsKey(outputItem.getOffset())) {
                outputItems.add(outputItem);
            }
        }

        final long outputLength = updateOffsetsStep(analysis, outputItems);

        outputSummary.updateOffsets(byteOrder);

        writeStep(os, outputSet, analysis, outputItems, outputLength);

    }","  public void test1()  throws Throwable  {
      ByteArrayOutputStream byteArrayOutputStream0 = new ByteArrayOutputStream();
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet();
      TiffImageWriterLossless tiffImageWriterLossless0 = new TiffImageWriterLossless((byte[]) null);
      // Undeclared exception!
      try { 
        tiffImageWriterLossless0.write(byteArrayOutputStream0, tiffOutputSet0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.io.ByteArrayInputStream"", e);
      }
  }",
"    public void write(final OutputStream os, final TiffOutputSet outputSet)
            throws IOException, ImageWriteException {
        // There are some fields whose address in the file must not change,
        // unless of course their value is changed.
        final Map<Integer, TiffOutputField> frozenFields = new HashMap<>();
        final TiffOutputField makerNoteField = outputSet.findField(ExifTagConstants.EXIF_TAG_MAKER_NOTE);
        if (makerNoteField != null && makerNoteField.getSeperateValue() != null) {
            frozenFields.put(ExifTagConstants.EXIF_TAG_MAKER_NOTE.tag, makerNoteField);
        }
        final List<TiffElement> analysis = analyzeOldTiff(frozenFields);
        final int oldLength = exifBytes.length;
        if (analysis.isEmpty()) {
            throw new ImageWriteException(""Couldn't analyze old tiff data."");
        }
        if (analysis.size() == 1) {
            final TiffElement onlyElement = analysis.get(0);
            if (onlyElement.offset == TIFF_HEADER_SIZE
                    && onlyElement.offset + onlyElement.length
                            + TIFF_HEADER_SIZE == oldLength) {
                // no gaps in old data, safe to complete overwrite.
                new TiffImageWriterLossy(byteOrder).write(os, outputSet);
                return;
            }
        }
        final Map<Long, TiffOutputField> frozenFieldOffsets = new HashMap<>();
        for (final Map.Entry<Integer, TiffOutputField> entry : frozenFields.entrySet()) {
            final TiffOutputField frozenField = entry.getValue();
            if (frozenField.getSeperateValue().getOffset() != TiffOutputItem.UNDEFINED_VALUE) {
                frozenFieldOffsets.put(frozenField.getSeperateValue().getOffset(), frozenField);
            }
        }

        final TiffOutputSummary outputSummary = validateDirectories(outputSet);

        final List<TiffOutputItem> allOutputItems = outputSet.getOutputItems(outputSummary);
        final List<TiffOutputItem> outputItems = new ArrayList<>();
        for (final TiffOutputItem outputItem : allOutputItems) {
            if (!frozenFieldOffsets.containsKey(outputItem.getOffset())) {
                outputItems.add(outputItem);
            }
        }

        final long outputLength = updateOffsetsStep(analysis, outputItems);

        outputSummary.updateOffsets(byteOrder);

        writeStep(os, outputSet, analysis, outputItems, outputLength);

    }","  public void test2()  throws Throwable  {
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      byte[] byteArray0 = new byte[0];
      TiffImageWriterLossless tiffImageWriterLossless0 = new TiffImageWriterLossless(byteOrder0, byteArray0);
      MockFile mockFile0 = new MockFile("""");
      File file0 = MockFile.createTempFile(""org.apache.commons.imaging.formats.tiff.write.TiffImageWriterLossless"", ""org.apache.commons.imaging.formats.tiff.write.TiffImageWriterLossless"", (File) mockFile0);
      MockFileOutputStream mockFileOutputStream0 = new MockFileOutputStream(file0);
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(mockFileOutputStream0);
      TiffOutputSet tiffOutputSet0 = new TiffOutputSet(byteOrder0);
      try { 
        tiffImageWriterLossless0.write(binaryOutputStream0, tiffOutputSet0);
        fail(""Expecting exception: IOException"");
      } catch(IOException e) {
         //
         // Not a Valid TIFF File
         //
         verifyException(""org.apache.commons.imaging.common.BinaryFunctions"", e);
      }
  }",
"    protected void writeField(final BinaryOutputStream bos) throws IOException,
            ImageWriteException {
        bos.write2Bytes(tag);
        bos.write2Bytes(fieldType.getType());
        bos.write4Bytes(count);

        if (isLocalValue()) {
            if (separateValueItem != null) {
                throw new ImageWriteException(""Unexpected separate value item."");
            }
            if (bytes.length > 4) {
                throw new ImageWriteException(
                        ""Local value has invalid length: "" + bytes.length);
            }

            bos.write(bytes);
            final int remainder = TIFF_ENTRY_MAX_VALUE_LENGTH - bytes.length;
            for (int i = 0; i < remainder; i++) {
                bos.write(0);
            }
        } else {
            if (separateValueItem == null) {
                throw new ImageWriteException(""Missing separate value item."");
            }

            bos.write4Bytes((int) separateValueItem.getOffset());
        }
    }","  public void test0()  throws Throwable  {
      List<FieldType> list0 = FieldType.ASCII_OR_RATIONAL;
      TiffDirectoryType tiffDirectoryType0 = TiffDirectoryType.TIFF_DIRECTORY_IFD1;
      TagInfo tagInfo0 = new TagInfo(""org.apache.commons.imaging.formats.tiff.write.TiffOutputField"", 2142, list0, (-405), tiffDirectoryType0, false);
      FieldTypeLong fieldTypeLong0 = FieldType.LONG;
      byte[] byteArray0 = new byte[1];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2142, tagInfo0, fieldTypeLong0, 2142, byteArray0);
      MockFile mockFile0 = new MockFile(""The magic number cannot be null"");
      MockPrintStream mockPrintStream0 = new MockPrintStream(mockFile0);
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(mockPrintStream0);
      tiffOutputField0.writeField(binaryOutputStream0);
      assertEquals(12, binaryOutputStream0.getByteCount());
}",
"    protected void writeField(final BinaryOutputStream bos) throws IOException,
            ImageWriteException {
        bos.write2Bytes(tag);
        bos.write2Bytes(fieldType.getType());
        bos.write4Bytes(count);

        if (isLocalValue()) {
            if (separateValueItem != null) {
                throw new ImageWriteException(""Unexpected separate value item."");
            }
            if (bytes.length > 4) {
                throw new ImageWriteException(
                        ""Local value has invalid length: "" + bytes.length);
            }

            bos.write(bytes);
            final int remainder = TIFF_ENTRY_MAX_VALUE_LENGTH - bytes.length;
            for (int i = 0; i < remainder; i++) {
                bos.write(0);
            }
        } else {
            if (separateValueItem == null) {
                throw new ImageWriteException(""Missing separate value item."");
            }

            bos.write4Bytes((int) separateValueItem.getOffset());
        }
    }","  public void test1()  throws Throwable  {
      List<FieldType> list0 = FieldType.ASCII_OR_RATIONAL;
      TiffDirectoryType tiffDirectoryType0 = TiffDirectoryType.TIFF_DIRECTORY_IFD1;
      TagInfo tagInfo0 = new TagInfo(""org.apache.commons.imaging.formats.tiff.write.TiffOutputField"", 2142, list0, (-405), tiffDirectoryType0, false);
      FieldTypeLong fieldTypeLong0 = FieldType.LONG;
      byte[] byteArray0 = new byte[1];
      TiffOutputField tiffOutputField0 = new TiffOutputField(2142, tagInfo0, fieldTypeLong0, 2142, byteArray0);
      MockFile mockFile0 = new MockFile(""The magic number cannot be null"");
      MockPrintStream mockPrintStream0 = new MockPrintStream(mockFile0);
      BinaryOutputStream binaryOutputStream0 = new BinaryOutputStream(mockPrintStream0);
      tiffOutputField0.writeField(binaryOutputStream0);
      assertEquals(2142, tiffOutputField0.tag);
}",
"    protected final boolean isLocalValue() {
        return bytes.length <= TIFF_ENTRY_MAX_VALUE_LENGTH;
    }","  public void test2()  throws Throwable  {
      FieldTypeByte fieldTypeByte0 = FieldType.SBYTE;
      TagInfo tagInfo0 = new TagInfo("" "", 2301, fieldTypeByte0);
      ByteOrder byteOrder0 = ByteOrder.BIG_ENDIAN;
      TiffOutputField tiffOutputField0 = TiffOutputField.createOffsetField(tagInfo0, byteOrder0);
      boolean boolean0 = tiffOutputField0.isLocalValue();
      assertTrue(boolean0);
}",
