id,test_prefix,test_name,focal_methods,docstrings
commons-collections4_459,"public void testNullArray_oe() {
        try {
            makeArrayIterator(null);

            fail(""Constructor should throw a NullPointerException when constructed with a null array"");
        } catch (final NullPointerException e) {
        }
    }",ObjectArrayIteratorTest::testNullArray_oe,,
commons-collections4_461,"public void testIterator_oe() {
        final Iterator<E> iter = makeObject();
        for (final String testValue : testArray) {
            final E iterValue = iter.next();

            assertEquals(""Iteration value is correct"", testValue, iterValue);
        }

        assertTrue(""Iterator should now be empty"", !iter.hasNext());

        try {
            iter.next();
        } catch (final Exception e) {
            assertTrue(""NoSuchElementException must be thrown"",e.getClass().equals(new NoSuchElementException().getClass()));
        }
    }",ArrayIteratorTest::testIterator_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public E next() {
        if (hasNext() == false) {
            throw new NoSuchElementException();
        }
        return (E) Array.get(array, index++);
    }

@Override
    public boolean hasNext() {
        return index < endIndex;
    }","/**
     * Returns the next element in the array.
     *
     * @return the next element in the array
     * @throws NoSuchElementException if all the elements in the array
     *  have already been returned
     */

/**
     * Returns true if there are more elements to return from the array.
     *
     * @return true if there is a next element to return
     */"
commons-collections4_462,"public void testNullArray_oe() {
        try {
            new ArrayIterator<>(null);
            fail(""Constructor should throw a NullPointerException when constructed with a null array"");
        } catch (final NullPointerException e) {
        }
    }",ArrayIteratorTest::testNullArray_oe,,
commons-collections4_463,"public void testReset_oe() {
        final ArrayIterator<E> it = makeObject();
        it.next();
        it.reset();
        assertEquals(""One"", it.next());
    }",ArrayIteratorTest::testReset_oe,"@Override
    @SuppressWarnings(""unchecked"")
    public E next() {
        if (hasNext() == false) {
            throw new NoSuchElementException();
        }
        return (E) Array.get(array, index++);
    }","/**
     * Returns the next element in the array.
     *
     * @return the next element in the array
     * @throws NoSuchElementException if all the elements in the array
     *  have already been returned
     */"
commons-collections4_464,"public void testIterator_oe() {
        final Iterator<E> iter = makeObject();
        assertTrue(""Iterator has a first item"", iter.hasNext());

        final E iterValue = iter.next();
        assertEquals(""Iteration value is correct"", testValue, iterValue);

        assertTrue(""Iterator should now be empty"", !iter.hasNext());

        try {
            iter.next();
        } catch (final Exception e) {
            assertTrue(""NoSuchElementException must be thrown"",e.getClass().equals(new NoSuchElementException().getClass()));
        }
    }",SingletonIterator2Test::testIterator_oe,"@Override
    public boolean hasNext() {
        if (exhausted) {
            return false;
        }
        return slotFilled || iterator.hasNext();
    }

@Override
    public E next() {
        if (!hasNext()) {
            throw new NoSuchElementException();
        }
        final E x = slotFilled ? slot : iterator.next();
        // reset the lookahead slot
        slot = null;
        slotFilled = false;
        return x;
    }",
commons-collections4_465,"public void testReset_oe() {
        final ResettableIterator<E> it = makeObject();

        assertEquals(true, it.hasNext());
        assertEquals(testValue, it.next());
        assertEquals(false, it.hasNext());

        it.reset();

        assertEquals(true, it.hasNext());
        assertEquals(testValue, it.next());
        assertEquals(false, it.hasNext());

        it.reset();
        it.reset();

        assertEquals(true, it.hasNext());
    }",SingletonIterator2Test::testReset_oe,"@Override
    public boolean hasNext() {
        if (exhausted) {
            return false;
        }
        return slotFilled || iterator.hasNext();
    }

@Override
    public E next() {
        if (!hasNext()) {
            throw new NoSuchElementException();
        }
        final E x = slotFilled ? slot : iterator.next();
        // reset the lookahead slot
        slot = null;
        slotFilled = false;
        return x;
    }",
commons-collections4_466,"public void testNullConstructor_oe(){
        try{
            new NodeListIterator((Node) null);
            fail(""NullPointerException expected!"");
        }catch(final NullPointerException e){
        }
    }",NodeListIteratorTest::testNullConstructor_oe,,
commons-collections4_467,"public void testIterator_oe() {
        final ListIterator<E> iter = makeObject();
        for (final String testValue : testArray) {
            final Object iterValue = iter.next();

            assertEquals(""Iteration value is correct"", testValue, iterValue);
        }

        assertTrue(""Iterator should now be empty"", !iter.hasNext());

        try {
            iter.next();
        } catch (final Exception e) {
            assertTrue(""NoSuchElementException must be thrown"",e.getClass().equals(new NoSuchElementException().getClass()));
        }

        for (int i = testArray.length - 1; i > -1; --i) {
            final Object testValue = testArray[i];
            final E iterValue = iter.previous();

            assertEquals( ""Iteration value is correct"", testValue, iterValue );
        }

        try {
            iter.previous();
        } catch (final Exception e) {
            assertTrue(""NoSuchElementException must be thrown"",e.getClass().equals(new NoSuchElementException().getClass()));
        }

        for (final String testValue : testArray) {
            final Object iterValue = iter.next();

            assertEquals(""Iteration value is correct"", testValue, iterValue);
        }

    }",ListIteratorWrapperTest::testIterator_oe,"@Override
    public E next() throws NoSuchElementException {
        if (iterator instanceof ListIterator) {
            return iterator.next();
        }

        if (currentIndex < wrappedIteratorIndex) {
            ++currentIndex;
            return list.get(currentIndex - 1);
        }

        final E retval = iterator.next();
        list.add(retval);
        ++currentIndex;
        ++wrappedIteratorIndex;
        removeState = true;
        return retval;
    }

@Override
    public boolean hasNext() {
        if (currentIndex == wrappedIteratorIndex || iterator instanceof ListIterator) {
            return iterator.hasNext();
        }
        return true;
    }

@Override
    public E previous() throws NoSuchElementException {
        if (iterator instanceof ListIterator) {
            @SuppressWarnings(""unchecked"")
            final ListIterator<E> li = (ListIterator<E>) iterator;
            return li.previous();
        }

        if (currentIndex == 0) {
            throw new NoSuchElementException();
        }
        removeState = wrappedIteratorIndex == currentIndex;
        return list.get(--currentIndex);
    }","/**
     * Returns the next element from the iterator.
     *
     * @return the next element from the iterator
     * @throws NoSuchElementException if there are no more elements
     */

/**
     * Returns true if there are more elements in the iterator.
     *
     * @return true if there are more elements
     */

/**
     * Returns the previous element.
     *
     * @return the previous element
     * @throws NoSuchElementException  if there are no previous elements
     */"
commons-collections4_469,"public void testReset_oe() {
        final ResettableListIterator<E> iter = makeObject();
        final E first = iter.next();
        final E second = iter.next();

        iter.reset();

        assertFalse(""No previous elements after reset()"", iter.hasPrevious());

        assertEquals(""First element should be the same"", first, iter.next());
        assertEquals(""Second elment should be the same"", second, iter.next());

        for (int i = 2; i < testArray.length; i++) {
            final Object testValue = testArray[i];
            final E iterValue = iter.next();

            assertEquals(""Iteration value is correct"", testValue, iterValue);
        }
    }",ListIteratorWrapperTest::testReset_oe,"@Override
    public boolean hasPrevious() {
        if (iterator instanceof ListIterator) {
            final ListIterator<?> li = (ListIterator<?>) iterator;
            return li.hasPrevious();
        }
        return currentIndex > 0;
    }

@Override
    public E next() throws NoSuchElementException {
        if (iterator instanceof ListIterator) {
            return iterator.next();
        }

        if (currentIndex < wrappedIteratorIndex) {
            ++currentIndex;
            return list.get(currentIndex - 1);
        }

        final E retval = iterator.next();
        list.add(retval);
        ++currentIndex;
        ++wrappedIteratorIndex;
        removeState = true;
        return retval;
    }","/**
     * Returns true if there are previous elements in the iterator.
     *
     * @return true if there are previous elements
     */

/**
     * Returns the next element from the iterator.
     *
     * @return the next element from the iterator
     * @throws NoSuchElementException if there are no more elements
     */"
commons-collections4_470,"public void testIterator_oe() {
        final Iterator<E> iter = makeObject();
        assertTrue(""Iterator has a first item"", iter.hasNext());

        final E iterValue = iter.next();
        assertEquals(""Iteration value is correct"", testValue, iterValue);

        assertTrue(""Iterator should now be empty"", !iter.hasNext());

        try {
            iter.next();
        } catch (final Exception e) {
            assertTrue(""NoSuchElementException must be thrown"",e.getClass().equals(new NoSuchElementException().getClass()));
        }
    }",SingletonIteratorTest::testIterator_oe,"@Override
    public boolean hasNext() {
        return beforeFirst && !removed;
    }

@Override
    public E next() {
        if (!beforeFirst || removed) {
            throw new NoSuchElementException();
        }
        beforeFirst = false;
        return object;
    }","/**
     * Is another object available from the iterator?
     * <p>
     * This returns true if the single object hasn't been returned yet.
     *
     * @return true if the single object hasn't been returned yet
     */

/**
     * Get the next object from the iterator.
     * <p>
     * This returns the single object if it hasn't been returned yet.
     *
     * @return the single object
     * @throws NoSuchElementException if the single object has already
     *    been returned
     */"
commons-collections4_472,"public void testReset_oe() {
        final ResettableIterator<E> it = makeObject();

        assertEquals(true, it.hasNext());
        assertEquals(testValue, it.next());
        assertEquals(false, it.hasNext());

        it.reset();

        assertEquals(true, it.hasNext());
        assertEquals(testValue, it.next());
        assertEquals(false, it.hasNext());

        it.reset();
        it.reset();

        assertEquals(true, it.hasNext());
    }",SingletonIteratorTest::testReset_oe,"@Override
    public boolean hasNext() {
        return beforeFirst && !removed;
    }

@Override
    public E next() {
        if (!beforeFirst || removed) {
            throw new NoSuchElementException();
        }
        beforeFirst = false;
        return object;
    }","/**
     * Is another object available from the iterator?
     * <p>
     * This returns true if the single object hasn't been returned yet.
     *
     * @return true if the single object hasn't been returned yet
     */

/**
     * Get the next object from the iterator.
     * <p>
     * This returns the single object if it hasn't been returned yet.
     *
     * @return the single object
     * @throws NoSuchElementException if the single object has already
     *    been returned
     */"
commons-collections4_473,"public void testGetSetComparator_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>();
        assertNull(iter.getComparator());
        iter.setComparator(comparator);
        assertSame(comparator, iter.getComparator());
        iter.setComparator(null);
        assertNull(iter.getComparator());
    }",CollatingIteratorTest::testGetSetComparator_oe,"public Comparator<? super E> getComparator() {
        return comparator;
    }","/**
     * Gets the {@link Comparator} by which collatation occurs.
     *
     * @return the {@link Comparator}
     */"
commons-collections4_474,"public void testIterateEven_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator);
        iter.addIterator(evens.iterator());
        for (int i = 0; i < evens.size(); i++) {
            assertTrue(iter.hasNext());
            assertEquals(evens.get(i), iter.next());
            assertEquals(0,iter.getIteratorIndex());
        }
        assertTrue(!iter.hasNext());
    }",CollatingIteratorTest::testIterateEven_oe,"@Override
    public boolean hasNext() {
        start();
        return anyValueSet(valueSet) || anyHasNext(iterators);
    }

public static <T> T get(final Iterable<T> iterable, final int index) {
        CollectionUtils.checkIndexBounds(index);
        if (iterable instanceof List<?>) {
            return ((List<T>) iterable).get(index);
        }
        return IteratorUtils.get(emptyIteratorIfNull(iterable), index);
    }","/**
     * Returns <code>true</code> if any child iterator has remaining elements.
     *
     * @return true if this iterator has remaining elements
     */

/**
     * Returns the <code>index</code>-th value in the <code>iterable</code>'s {@link Iterator}, throwing
     * <code>IndexOutOfBoundsException</code> if there is no such element.
     * <p>
     * If the {@link Iterable} is a {@link List}, then it will use {@link List#get(int)}.
     *
     * @param <T> the type of object in the {@link Iterable}.
     * @param iterable  the {@link Iterable} to get a value from, may be null
     * @param index  the index to get
     * @return the object at the specified index
     * @throws IndexOutOfBoundsException if the index is invalid
     */"
commons-collections4_475,"public void testIterateEvenOdd_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator, evens.iterator(), odds.iterator());
        for (int i = 0; i < 20; i++) {
            assertTrue(iter.hasNext());
            assertEquals(Integer.valueOf(i), iter.next());
            assertEquals(i % 2,iter.getIteratorIndex());
        }
        assertTrue(!iter.hasNext());
    }",CollatingIteratorTest::testIterateEvenOdd_oe,"@Override
    public boolean hasNext() {
        start();
        return anyValueSet(valueSet) || anyHasNext(iterators);
    }

@Override
        public Iterator<Object> iterator() {
            return IteratorUtils.emptyIterator();
        }","/**
     * Returns <code>true</code> if any child iterator has remaining elements.
     *
     * @return true if this iterator has remaining elements
     */

"
commons-collections4_476,"public void testIterateOddEven_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator, odds.iterator(), evens.iterator());
        for (int i = 0; i < 20; i++) {
            assertTrue(iter.hasNext());
            assertEquals(Integer.valueOf(i),iter.next());
            assertEquals(i % 2 == 0 ? 1 : 0,iter.getIteratorIndex());
        }
        assertTrue(!iter.hasNext());
    }",CollatingIteratorTest::testIterateOddEven_oe,"@Override
    public boolean hasNext() {
        start();
        return anyValueSet(valueSet) || anyHasNext(iterators);
    }

@Override
        public Iterator<Object> iterator() {
            return IteratorUtils.emptyIterator();
        }","/**
     * Returns <code>true</code> if any child iterator has remaining elements.
     *
     * @return true if this iterator has remaining elements
     */

"
commons-collections4_477,"public void testIterateEvenEven_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator);
        iter.addIterator(evens.iterator());
        iter.addIterator(evens.iterator());
        for (int i = 0; i < evens.size(); i++) {
            assertTrue(iter.hasNext());
            assertEquals(evens.get(i), iter.next());
            assertEquals(0,iter.getIteratorIndex());
            assertTrue(iter.hasNext());
            assertEquals(evens.get(i), iter.next());
            assertEquals(1,iter.getIteratorIndex());
        }
        assertTrue(!iter.hasNext());
    }",CollatingIteratorTest::testIterateEvenEven_oe,"@Override
    public boolean hasNext() {
        start();
        return anyValueSet(valueSet) || anyHasNext(iterators);
    }","/**
     * Returns <code>true</code> if any child iterator has remaining elements.
     *
     * @return true if this iterator has remaining elements
     */"
commons-collections4_478,"public void testIterateFibEvenOdd_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator);
        iter.addIterator(fib.iterator());
        iter.addIterator(evens.iterator());
        iter.addIterator(odds.iterator());

        assertEquals(Integer.valueOf(0),iter.next());// even 0 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(1),iter.next());// fib 1 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(1),iter.next());// fib 1 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(1),iter.next());// odd 1 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(2),iter.next());// fib 2 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(2),iter.next());// even 2 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(3),iter.next());// fib 3 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(3),iter.next());// odd 3 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(4),iter.next());// even 4 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(5),iter.next());// fib 5 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(5),iter.next());// odd 5 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(6),iter.next());// even 6 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(7),iter.next());// odd 7 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(8),iter.next());// fib 8 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(8),iter.next());// even 8 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(9),iter.next());// odd 9 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(10),iter.next());// even 10 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(11),iter.next());// odd 11 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(12),iter.next());// even 12 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(13),iter.next());// fib 13 assertEquals(0,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(13),iter.next());// odd 13 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(14),iter.next());// even 14 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(15),iter.next());// odd 15 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(16),iter.next());// even 16 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(17),iter.next());// odd 17 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(18),iter.next());// even 18 assertEquals(1,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(19),iter.next());// odd 19 assertEquals(2,iter.getIteratorIndex());
        assertEquals(Integer.valueOf(21),iter.next());// fib 21 assertEquals(0,iter.getIteratorIndex());

        assertTrue(!iter.hasNext());
    }",CollatingIteratorTest::testIterateFibEvenOdd_oe,"@Override
        public Iterator<Object> iterator() {
            return IteratorUtils.emptyIterator();
        }",
commons-collections4_479,"public void testRemoveFromSingle_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator);
        iter.addIterator(evens.iterator());
        int expectedSize = evens.size();
        while (iter.hasNext()) {
            final Object o = iter.next();
            final Integer val = (Integer) o;
            if (val.intValue() % 4 == 0) {
                expectedSize--;
                iter.remove();
            }
        }
        assertEquals(expectedSize,evens.size());
    }",CollatingIteratorTest::testRemoveFromSingle_oe,"public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }","/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */"
commons-collections4_480,"public void testRemoveFromDouble_oe() {
        final CollatingIterator<Integer> iter = new CollatingIterator<>(comparator);
        iter.addIterator(evens.iterator());
        iter.addIterator(odds.iterator());
        int expectedSize = evens.size() + odds.size();
        while (iter.hasNext()) {
            final Object o = iter.next();
            final Integer val = (Integer) o;
            if (val.intValue() % 4 == 0 || val.intValue() % 3 == 0) {
                expectedSize--;
                iter.remove();
            }
        }
        assertEquals(expectedSize, evens.size() + odds.size());
    }",CollatingIteratorTest::testRemoveFromDouble_oe,"public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }","/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */"
commons-collections4_481,"public void testNullComparator_oe() {
       final List<Integer> l1 = Arrays.asList(1, 3, 5);
       final List<Integer> l2 = Arrays.asList(2, 4, 6);

       final CollatingIterator<Integer> collatingIterator1 = new CollatingIterator<>(null, l1.iterator(), l2.iterator());
       try {
           collatingIterator1.next();
       } catch (final NullPointerException e) {
           assertTrue(e.getMessage().startsWith(""You must invoke setComparator""));
       }

       int i = 0;
       final CollatingIterator<Integer> collatingIterator2 = new CollatingIterator<>(null, l1.iterator(), l2.iterator());
       collatingIterator2.setComparator(new ComparableComparator<Integer>());
       for ( ; collatingIterator2.hasNext(); i++ ) {
          final Integer n = collatingIterator2.next();
          assertEquals(""wrong order"", (int)n, i + 1);
       }
       assertEquals(""wrong size"", i, l1.size() + l2.size());
    }",CollatingIteratorTest::testNullComparator_oe,"@Override
    public E next() throws NoSuchElementException {
        if (hasNext() == false) {
            throw new NoSuchElementException();
        }
        final int leastIndex = least();
        if (leastIndex == -1) {
            throw new NoSuchElementException();
        }
        final E val = values.get(leastIndex);
        clear(leastIndex);
        lastReturned = leastIndex;
        return val;
    }

public static int size(final Iterable<?> iterable) {
        if (iterable instanceof Collection<?>) {
            return ((Collection<?>) iterable).size();
        }
        return IteratorUtils.size(emptyIteratorIfNull(iterable));
    }","/**
     * Returns the next ordered element from a child iterator.
     *
     * @return the next ordered element
     * @throws NoSuchElementException if no child iterator has any more elements
     */

/**
     * Returns the number of elements contained in the given iterator.
     * <p>
     * A <code>null</code> or empty iterator returns {@code 0}.
     *
     * @param iterable  the iterable to check, may be null
     * @return the number of elements contained in the iterable
     */"
commons-collections4_483,"public void testIteratorConstructor_null_next_oe() {
        final Iterator<Object> it = new ObjectGraphIterator<>(null);
        try {
            it.next();
            fail();
        } catch (final NoSuchElementException ex) {
        }
    }",ObjectGraphIteratorTest::testIteratorConstructor_null_next_oe,,
commons-collections4_484,"public void testIteratorConstructor_null_remove_oe() {
        final Iterator<Object> it = new ObjectGraphIterator<>(null);
        try {
            it.remove();
            fail();
        } catch (final IllegalStateException ex) {
        }
    }",ObjectGraphIteratorTest::testIteratorConstructor_null_remove_oe,,
commons-collections4_489,"public void testIteratorConstructorRemove_oe() {
        final List<Iterator<String>> iteratorList = new ArrayList<>();
        iteratorList.add(list1.iterator());
        iteratorList.add(list2.iterator());
        iteratorList.add(list3.iterator());
        final Iterator<Object> it = new ObjectGraphIterator<>(iteratorList.iterator());

        for (int i = 0; i < 6; i++) {
            assertEquals(testArray[i], it.next());
            it.remove();
        }
        assertEquals(false, it.hasNext());
        assertEquals(0, list1.size());
        assertEquals(0, list2.size());
        assertEquals(0, list3.size());
    }",ObjectGraphIteratorTest::testIteratorConstructorRemove_oe,"@Override
    public E next() {
        updateCurrentIterator();
        if (hasNext == false) {
            throw new NoSuchElementException(""No more elements in the iteration"");
        }
        lastUsedIterator = currentIterator;
        final E result = currentValue;
        currentValue = null;
        hasNext = false;
        return result;
    }","/**
     * Gets the next element of the iteration.
     *
     * @return the next element from the iteration
     * @throws NoSuchElementException if all the Iterators are exhausted
     */"
commons-collections4_490,"public void testIteration_IteratorOfIterators_oe() {
        final List<Iterator<String>> iteratorList = new ArrayList<>();
        iteratorList.add(list1.iterator());
        iteratorList.add(list2.iterator());
        iteratorList.add(list3.iterator());
        final Iterator<Object> it = new ObjectGraphIterator<>(iteratorList.iterator(), null);

        for (int i = 0; i < 6; i++) {
            assertEquals(true, it.hasNext());
            assertEquals(testArray[i], it.next());
        }
        assertEquals(false, it.hasNext());
    }",ObjectGraphIteratorTest::testIteration_IteratorOfIterators_oe,"@Override
    public boolean hasNext() {
        updateCurrentIterator();
        return hasNext;
    }

@Override
    public E next() {
        updateCurrentIterator();
        if (hasNext == false) {
            throw new NoSuchElementException(""No more elements in the iteration"");
        }
        lastUsedIterator = currentIterator;
        final E result = currentValue;
        currentValue = null;
        hasNext = false;
        return result;
    }","/**
     * Checks whether there are any more elements in the iteration to obtain.
     *
     * @return true if elements remain in the iteration
     */

/**
     * Gets the next element of the iteration.
     *
     * @return the next element from the iteration
     * @throws NoSuchElementException if all the Iterators are exhausted
     */"
commons-collections4_491,"public void testIteration_IteratorOfIteratorsWithEmptyIterators_oe() {
        final List<Iterator<String>> iteratorList = new ArrayList<>();
        iteratorList.add(IteratorUtils.<String>emptyIterator());
        iteratorList.add(list1.iterator());
        iteratorList.add(IteratorUtils.<String>emptyIterator());
        iteratorList.add(list2.iterator());
        iteratorList.add(IteratorUtils.<String>emptyIterator());
        iteratorList.add(list3.iterator());
        iteratorList.add(IteratorUtils.<String>emptyIterator());
        final Iterator<Object> it = new ObjectGraphIterator<>(iteratorList.iterator(), null);

        for (int i = 0; i < 6; i++) {
            assertEquals(true, it.hasNext());
            assertEquals(testArray[i], it.next());
        }
        assertEquals(false, it.hasNext());
    }",ObjectGraphIteratorTest::testIteration_IteratorOfIteratorsWithEmptyIterators_oe,"@Override
    public boolean hasNext() {
        updateCurrentIterator();
        return hasNext;
    }

@Override
    public E next() {
        updateCurrentIterator();
        if (hasNext == false) {
            throw new NoSuchElementException(""No more elements in the iteration"");
        }
        lastUsedIterator = currentIterator;
        final E result = currentValue;
        currentValue = null;
        hasNext = false;
        return result;
    }","/**
     * Checks whether there are any more elements in the iteration to obtain.
     *
     * @return true if elements remain in the iteration
     */

/**
     * Gets the next element of the iteration.
     *
     * @return the next element from the iteration
     * @throws NoSuchElementException if all the Iterators are exhausted
     */"
commons-collections4_497,"public void testRepeatedHasNext_oe() {
        for (int i = 0; i <= array.length; i++) {
            assertTrue(iterator.hasNext());
        }
    }",FilterIteratorTest::testRepeatedHasNext_oe,"@Override
    public boolean hasNext() {
        return nextObjectSet || setNextObject();
    }","/**
     * Returns true if the underlying iterator contains an object that
     * matches the predicate.
     *
     * @return true if there is another object that matches the predicate
     * @throws NullPointerException if either the iterator or predicate are null
     */"
commons-collections4_499,"public void testSetPredicate_oe() {
        final Iterator<E> iter = Collections.singleton((E) null).iterator();

        final FilterIterator<E> filterIterator = new FilterIterator<>(iter);
        filterIterator.setPredicate(truePredicate());
        assertEquals(true, filterIterator.hasNext());

        filterIterator.setPredicate(NotNullPredicate.notNullPredicate());
        assertEquals(false, filterIterator.hasNext());
    }",FilterIteratorTest::testSetPredicate_oe,"@Override
    public boolean hasNext() {
        return nextObjectSet || setNextObject();
    }","/**
     * Returns true if the underlying iterator contains an object that
     * matches the predicate.
     *
     * @return true if there is another object that matches the predicate
     * @throws NullPointerException if either the iterator or predicate are null
     */"
commons-collections4_500,"@Test
    public void testManual_oe() {
        final FilterListIterator<Integer> filtered = new FilterListIterator<>(list.listIterator(), threePred);

        assertEquals(Integer.valueOf(0), filtered.next());
        assertEquals(Integer.valueOf(3), filtered.next());
        assertEquals(Integer.valueOf(6), filtered.next());
        assertEquals(Integer.valueOf(9), filtered.next());
        assertEquals(Integer.valueOf(12), filtered.next());
        assertEquals(Integer.valueOf(15), filtered.next());
        assertEquals(Integer.valueOf(18), filtered.next());

        assertEquals(Integer.valueOf(18), filtered.previous());
        assertEquals(Integer.valueOf(15), filtered.previous());
        assertEquals(Integer.valueOf(12), filtered.previous());
        assertEquals(Integer.valueOf(9), filtered.previous());
        assertEquals(Integer.valueOf(6), filtered.previous());
        assertEquals(Integer.valueOf(3), filtered.previous());
        assertEquals(Integer.valueOf(0), filtered.previous());

        assertTrue(!filtered.hasPrevious());

        assertEquals(Integer.valueOf(0), filtered.next());
        assertEquals(Integer.valueOf(3), filtered.next());
        assertEquals(Integer.valueOf(6), filtered.next());
        assertEquals(Integer.valueOf(9), filtered.next());
        assertEquals(Integer.valueOf(12), filtered.next());
        assertEquals(Integer.valueOf(15), filtered.next());
        assertEquals(Integer.valueOf(18), filtered.next());

        assertTrue(!filtered.hasNext());

        assertEquals(Integer.valueOf(18), filtered.previous());
        assertEquals(Integer.valueOf(15), filtered.previous());
        assertEquals(Integer.valueOf(12), filtered.previous());
        assertEquals(Integer.valueOf(9), filtered.previous());
        assertEquals(Integer.valueOf(6), filtered.previous());
        assertEquals(Integer.valueOf(3), filtered.previous());
        assertEquals(Integer.valueOf(0), filtered.previous());

        assertEquals(Integer.valueOf(0), filtered.next());
        assertEquals(Integer.valueOf(0), filtered.previous());
        assertEquals(Integer.valueOf(0), filtered.next());

        assertEquals(Integer.valueOf(3), filtered.next());
        assertEquals(Integer.valueOf(6), filtered.next());
        assertEquals(Integer.valueOf(6), filtered.previous());
        assertEquals(Integer.valueOf(3), filtered.previous());
        assertEquals(Integer.valueOf(3), filtered.next());
        assertEquals(Integer.valueOf(6), filtered.next());

        assertEquals(Integer.valueOf(9), filtered.next());
        assertEquals(Integer.valueOf(12), filtered.next());
        assertEquals(Integer.valueOf(15), filtered.next());
        assertEquals(Integer.valueOf(15), filtered.previous());
        assertEquals(Integer.valueOf(12), filtered.previous());
        assertEquals(Integer.valueOf(9), filtered.previous());
    }",FilterListIteratorTest::testManual_oe,"@Override
        public ListIterator<V> listIterator() {
            return new ValuesListIterator(key);
        }

@Override
    public boolean hasPrevious() {
        return previousObjectSet || setPreviousObject();
    }",
commons-collections4_501,"@Test
    public void testFailingHasNextBug_oe() {
        final FilterListIterator<Integer> filtered = new FilterListIterator<>(list.listIterator(), fourPred);
        final ListIterator<Integer> expected = fours.listIterator();
        while (expected.hasNext()) {
            expected.next();
            filtered.next();
        }
        assertTrue(filtered.hasPrevious());
        assertTrue(!filtered.hasNext());
        assertEquals(expected.previous(), filtered.previous());
    }",FilterListIteratorTest::testFailingHasNextBug_oe,"@Override
    public boolean hasPrevious() {
        return previousObjectSet || setPreviousObject();
    }

@Override
    public boolean hasNext() {
        return nextObjectSet || setNextObject();
    }

@Override
    public E previous() {
        if (!previousObjectSet && !setPreviousObject()) {
            throw new NoSuchElementException();
        }
        nextIndex--;
        final E temp = previousObject;
        clearPreviousObject();
        return temp;
    }",
